"10311る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/11/03","218,418","6,883,482","31.50","32.05","30.95","31.15","-0.35","119",
"103/11/04","120,075","3,731,297","31.40","31.40","30.80","30.95","-0.20","101",
"103/11/05","59,400","1,848,150","31.10","31.30","30.80","31.00","+0.05","49",
"103/11/06","107,800","3,266,900","31.00","31.00","30.00","30.00","-1.00","78",
"103/11/07","87,000","2,603,750","29.80","30.20","29.70","30.00"," 0.00","64",
"103/11/10","80,000","2,409,700","30.00","30.55","30.00","30.00"," 0.00","68",
"103/11/11","49,100","1,476,810","30.40","30.40","29.80","29.90","-0.10","35",
"103/11/12","105,000","3,162,500","29.90","30.50","29.90","29.90"," 0.00","74",
"103/11/13","94,000","2,803,550","29.40","30.50","29.40","29.90"," 0.00","64",
"103/11/14","51,000","1,511,200","29.90","29.90","29.50","29.55","-0.35","46",
"103/11/17","160,240","4,644,453","29.60","29.60","28.60","28.70","-0.85","91",
"103/11/18","119,004","3,364,611","29.40","29.40","27.80","27.85","-0.85","76",
"103/11/19","81,000","2,289,400","27.90","28.65","27.85","28.20","+0.35","54",
"103/11/20","112,000","3,202,300","29.60","29.60","28.30","28.40","+0.20","85",
"103/11/21","90,232","2,570,085","28.40","28.90","28.30","28.35","-0.05","74",
"103/11/24","56,000","1,590,100","28.45","28.55","28.30","28.30","-0.05","40",
"103/11/25","93,881","2,643,247","28.30","28.30","28.00","28.05","-0.25","74",
"103/11/26","93,350","2,653,020","28.15","28.60","28.15","28.35","+0.30","66",
"103/11/27","138,250","3,935,150","28.35","28.70","28.30","28.35"," 0.00","89",
"103/11/28","459,000","13,766,250","28.40","30.30","28.40","30.30","+1.95","279",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

