"10408る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","67,000","1,081,250","16.45","16.45","15.90","16.30","-0.15","39",
"104/08/04","194,000","3,015,400","16.50","16.50","14.70","14.70","-1.60","110",
"104/08/05","136,000","2,037,400","14.75","15.20","14.70","15.20","+0.50","94",
"104/08/06","88,000","1,341,800","15.60","15.60","15.00","15.40","+0.20","58",
"104/08/07","75,000","1,126,050","14.85","15.25","14.85","15.00","-0.40","60",
"104/08/10","123,000","1,910,450","15.10","15.80","15.10","15.80","+0.80","79",
"104/08/11","61,000","966,850","16.10","16.20","15.50","15.80"," 0.00","55",
"104/08/12","50,000","784,100","16.00","16.00","15.45","15.70","-0.10","37",
"104/08/13","38,000","600,750","15.70","16.00","15.70","15.90","+0.20","31",
"104/08/14","38,000","599,000","16.00","16.00","15.65","15.70","-0.20","33",
"104/08/17","46,000","719,300","15.50","15.70","15.50","15.50","-0.20","19",
"104/08/18","41,000","632,350","15.50","15.75","15.30","15.30","-0.20","27",
"104/08/19","185,000","2,676,300","15.20","15.20","13.80","14.20","-1.10","111",
"104/08/20","91,000","1,274,050","13.75","14.30","13.70","14.20"," 0.00","77",
"104/08/21","143,000","1,925,900","14.10","14.20","13.00","13.15","-1.05","87",
"104/08/24","379,000","4,549,950","12.95","12.95","11.85","12.30","-0.85","164",
"104/08/25","208,000","2,519,600","11.35","12.70","11.35","12.35","+0.05","106",
"104/08/26","103,000","1,277,700","12.35","12.70","12.05","12.45","+0.10","72",
"104/08/27","217,000","2,826,950","12.65","13.30","12.60","13.30","+0.85","141",
"104/08/28","111,113","1,550,199","14.05","14.05","13.80","13.90","+0.60","89",
"104/08/31","138,000","2,099,200","15.20","15.25","14.85","15.25","+1.35","72",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

