"10301る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/01/02","947,565","44,533,605","47.00","47.70","46.40","47.00","+0.20","489",
"103/01/03","1,992,050","99,175,157","47.60","50.20","47.50","50.20","+3.20","1,005",
"103/01/06","2,644,128","140,721,770","52.60","53.70","52.20","53.70","+3.50","1,162",
"103/01/07","3,575,070","189,052,746","54.00","54.00","51.20","52.10","-1.60","2,101",
"103/01/08","3,511,775","193,319,958","53.50","55.70","53.20","55.70","+3.60","1,573",
"103/01/09","5,626,329","322,177,824","56.40","59.50","54.10","56.20","+0.50","3,236",
"103/01/10","2,988,100","171,103,850","56.60","58.20","56.20","57.70","+1.50","1,854",
"103/01/13","2,032,440","114,454,216","58.20","58.20","55.30","55.60","-2.10","1,363",
"103/01/14","2,037,187","116,141,529","55.60","58.00","55.50","57.50","+1.90","1,368",
"103/01/15","4,029,088","242,966,806","58.30","61.50","57.80","61.50","+4.00","2,437",
"103/01/16","4,291,522","273,490,733","61.50","65.80","61.50","63.50","+2.00","2,750",
"103/01/17","1,972,150","123,565,190","63.90","64.80","61.50","63.20","-0.30","1,371",
"103/01/20","1,995,016","128,262,917","64.40","66.50","62.00","64.00","+0.80","1,364",
"103/01/21","1,782,401","112,299,697","63.50","64.80","62.10","62.10","-1.90","1,215",
"103/01/22","1,025,810","63,961,620","61.80","63.20","61.60","62.00","-0.10","747",
"103/01/23","2,422,740","145,795,430","62.30","62.40","58.50","59.50","-2.50","1,656",
"103/01/24","1,848,782","107,311,855","58.40","59.20","56.40","59.00","-0.50","1,265",
"103/01/27","962,800","56,872,217","57.70","60.00","57.70","59.70","+0.70","714",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

