"10401る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","533,000","17,517,500","31.50","33.70","31.10","33.70","+2.20","342",
"104/01/06","2,091,190","73,252,485","33.70","35.80","33.10","35.45","+1.75","1,322",
"104/01/07","681,550","23,990,960","35.45","35.95","34.60","34.75","-0.70","454",
"104/01/08","599,400","20,516,949","35.00","35.00","34.05","34.15","-0.60","328",
"104/01/09","240,061","8,135,804","34.50","34.50","33.65","33.80","-0.35","175",
"104/01/12","309,000","10,604,250","34.00","35.00","33.60","33.60","-0.20","220",
"104/01/13","213,200","7,128,880","33.65","33.70","33.25","33.30","-0.30","141",
"104/01/14","139,000","4,614,000","33.70","33.70","32.85","33.30"," 0.00","104",
"104/01/15","515,400","17,656,020","33.50","34.75","33.50","34.10","+0.80","342",
"104/01/16","242,000","8,081,200","34.10","34.50","33.00","33.10","-1.00","182",
"104/01/19","191,000","6,198,750","33.10","33.40","32.05","32.15","-0.95","146",
"104/01/20","146,756","4,762,672","32.10","32.80","32.10","32.80","+0.65","107",
"104/01/21","142,000","4,617,400","32.80","33.00","32.15","32.25","-0.55","87",
"104/01/22","156,000","5,134,850","32.40","33.25","32.40","32.90","+0.65","118",
"104/01/23","231,000","7,562,800","33.30","33.30","32.30","32.45","-0.45","156",
"104/01/26","154,000","4,945,600","32.45","32.45","32.00","32.10","-0.35","101",
"104/01/27","593,000","19,336,950","32.00","33.50","31.90","33.30","+1.20","312",
"104/01/28","135,000","4,464,650","33.15","33.40","32.75","33.30"," 0.00","98",
"104/01/29","146,000","4,763,900","33.30","33.30","32.40","32.65","-0.65","112",
"104/01/30","71,000","2,293,750","32.65","32.65","32.10","32.30","-0.35","58",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

