"10505る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","1,754,152","74,099,160","43.40","43.60","41.35","41.50","-1.70","1,053",
"105/05/04","1,453,089","60,986,502","41.50","42.65","41.45","41.90","+0.40","943",
"105/05/05","4,541,625","199,492,329","42.00","46.05","41.20","46.05","+4.15","2,684",
"105/05/06","3,132,768","141,155,876","45.00","45.85","44.05","44.05","-2.00","1,910",
"105/05/09","2,592,100","116,183,154","44.25","45.95","43.55","44.15","+0.10","1,685",
"105/05/10","3,824,100","173,841,545","45.50","46.30","44.30","45.65","+1.50","2,509",
"105/05/11","2,483,724","112,447,633","46.00","46.80","44.25","44.25","-1.40","1,613",
"105/05/12","4,211,413","172,540,200","42.50","43.10","39.85","39.85","-4.40","2,559",
"105/05/13","3,070,917","120,744,897","38.50","40.50","37.25","39.95","+0.10","1,991",
"105/05/16","2,398,500","93,065,496","39.45","39.80","37.80","38.30","-1.65","1,647",
"105/05/17","1,684,303","66,559,966","39.20","40.40","38.70","39.15","+0.85","1,272",
"105/05/18","1,026,001","40,040,939","38.75","39.40","38.45","39.25","+0.10","669",
"105/05/19","1,029,681","39,682,482","39.25","39.25","38.05","38.50","-0.75","676",
"105/05/20","1,930,707","75,446,126","39.95","40.20","38.50","38.50"," 0.00","1,341",
"105/05/23","4,550,275","188,681,142","39.00","42.35","38.80","42.35","+3.85","2,445",
"105/05/24","3,303,072","140,621,751","42.50","43.70","41.50","41.60","-0.75","1,963",
"105/05/25","1,691,132","70,399,746","42.30","42.50","40.60","40.85","-0.75","1,126",
"105/05/26","4,240,599","182,385,975","41.15","43.75","41.10","43.40","+2.55","2,742",
"105/05/27","1,891,167","82,409,712","43.55","44.15","42.80","44.00","+0.60","1,200",
"105/05/30","3,337,439","152,240,405","44.60","46.75","44.40","45.10","+1.10","2,240",
"105/05/31","1,430,301","64,213,698","44.90","45.35","44.30","45.35","+0.25","898",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

