"10108る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/08/01","2,666,648","66,309,722","24.50","25.20","24.45","25.15","+0.65","1,276",
"101/08/03","928,157","23,059,849","24.80","25.00","24.80","24.85","-0.30","543",
"101/08/06","1,386,949","34,467,147","25.10","25.30","24.45","24.45","-0.40","645",
"101/08/07","1,531,979","36,880,042","24.45","24.60","23.85","23.85","-0.60","838",
"101/08/08","2,194,587","53,537,193","24.20","24.70","23.90","24.70","+0.85","1,188",
"101/08/09","4,607,336","117,315,796","25.10","25.75","24.70","25.70","+1.00","1,716",
"101/08/10","3,086,929","79,967,500","25.75","26.25","25.35","26.15","+0.45","1,444",
"101/08/13","981,690","25,390,231","26.15","26.25","25.70","25.80","-0.35","496",
"101/08/14","924,680","23,877,971","25.80","26.10","25.60","25.75","-0.05","505",
"101/08/15","1,210,064","31,447,147","25.80","26.35","25.80","25.80","+0.05","662",
"101/08/16","1,216,033","31,765,305","25.85","26.25","25.85","26.20","+0.40","677",
"101/08/17","1,559,624","40,708,730","26.20","26.30","25.90","26.15","-0.05","790",
"101/08/20","2,365,659","62,755,535","26.30","26.85","26.05","26.85","+0.70","1,294",
"101/08/21","1,743,953","47,360,063","27.10","27.30","27.00","27.20","+0.35","925",
"101/08/22","887,300","23,984,378","27.20","27.20","26.90","27.10","-0.10","479",
"101/08/23","1,224,600","33,227,003","27.00","27.30","26.95","27.10"," 0.00","605",
"101/08/24","1,968,387","52,414,874","26.80","26.80","26.40","26.70","-0.40","946",
"101/08/27","946,791","25,373,734","26.70","27.00","26.70","26.90","+0.20","517",
"101/08/28","1,690,411","44,536,336","26.85","26.85","26.00","26.00","-0.90","904",
"101/08/29","860,480","22,587,092","26.00","26.45","26.00","26.35","+0.35","459",
"101/08/30","617,047","16,214,278","26.35","26.55","26.10","26.20","-0.15","350",
"101/08/31","862,614","22,468,291","26.10","26.30","25.90","26.10","-0.10","473",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

