"10407る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","554,200","6,262,170","11.20","11.45","11.15","11.30","+0.15","198",
"104/07/02","195,515","2,227,463","11.50","11.50","11.30","11.40","+0.10","134",
"104/07/03","217,007","2,452,027","11.40","11.40","11.25","11.30","-0.10","140",
"104/07/06","174,044","1,958,087","11.40","11.40","11.10","11.10","-0.20","78",
"104/07/07","427,240","4,867,260","11.20","11.55","11.20","11.40","+0.30","225",
"104/07/08","917,345","9,957,603","11.30","11.30","10.55","10.55","-0.85","386",
"104/07/09","883,300","9,068,518","10.30","10.50","10.10","10.40","-0.15","339",
"104/07/13","448,657","4,809,727","10.80","10.85","10.60","10.75","+0.35","166",
"104/07/14","332,196","3,590,393","10.80","11.00","10.65","10.80","+0.05","169",
"104/07/15","222,020","2,387,561","10.75","10.85","10.65","10.65","-0.15","107",
"104/07/16","458,039","4,931,713","10.85","10.85","10.65","10.80","+0.15","186",
"104/07/17","729,614","8,035,925","10.80","11.25","10.75","11.25","+0.45","309",
"104/07/20","2,199,501","25,610,185","11.70","11.90","11.50","11.50","+0.25","651",
"104/07/21","673,120","7,717,267","11.35","11.60","11.30","11.50"," 0.00","209",
"104/07/22","486,656","5,570,141","11.40","11.50","11.35","11.45","-0.05","203",
"104/07/23","420,440","4,774,893","11.45","11.45","11.30","11.40","-0.05","184",
"104/07/24","499,754","5,561,816","11.35","11.35","11.00","11.10","-0.30","199",
"104/07/27","1,350,202","14,277,768","10.90","11.00","10.25","10.25","-0.85","387",
"104/07/28","1,421,486","14,582,979","10.20","10.45","10.10","10.25"," 0.00","340",
"104/07/29","1,016,803","10,432,770","10.30","10.40","10.20","10.25"," 0.00","332",
"104/07/30","787,831","7,860,749","9.89","10.10","9.85","9.96","X0.00","243",
"104/07/31","571,724","5,636,629","10.05","10.05","9.80","9.81","-0.15","214",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

