"10201る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/01/02","1,052,476","53,694,176","50.90","51.30","50.50","51.00","+0.50","575",
"102/01/03","570,832","29,195,147","51.50","51.70","50.70","50.70","-0.30","358",
"102/01/04","462,943","23,318,736","50.70","50.80","50.10","50.10","-0.60","301",
"102/01/07","526,758","26,492,500","50.10","50.60","50.00","50.20","+0.10","233",
"102/01/08","934,100","46,032,800","50.10","50.10","49.00","49.05","-1.15","556",
"102/01/09","292,229","14,390,142","49.00","49.50","49.00","49.30","+0.25","189",
"102/01/10","475,400","23,439,339","49.40","49.60","49.05","49.15","-0.15","297",
"102/01/11","1,164,723","56,844,217","49.00","49.50","48.40","48.70","-0.45","518",
"102/01/14","676,864","33,011,466","48.45","49.40","48.15","49.40","+0.70","447",
"102/01/15","761,100","37,490,530","49.40","49.65","48.80","49.35","-0.05","454",
"102/01/16","341,750","16,799,750","49.20","49.40","48.85","48.85","-0.50","222",
"102/01/17","530,351","26,070,542","49.00","49.45","48.70","48.90","+0.05","296",
"102/01/18","486,670","23,749,861","49.25","49.25","48.50","49.00","+0.10","255",
"102/01/21","383,994","18,780,142","49.00","49.10","48.80","49.00"," 0.00","187",
"102/01/22","225,356","11,038,054","49.00","49.15","48.85","49.00"," 0.00","141",
"102/01/23","197,250","9,703,273","49.20","49.30","49.05","49.20","+0.20","132",
"102/01/24","1,382,767","69,208,776","49.30","50.50","49.10","50.00","+0.80","726",
"102/01/25","554,141","27,622,350","50.40","50.40","49.60","49.80","-0.20","325",
"102/01/28","3,104,098","159,401,224","49.85","52.20","49.70","51.90","+2.10","1,594",
"102/01/29","2,456,490","127,666,174","52.00","52.30","51.50","52.20","+0.30","1,463",
"102/01/30","1,406,506","73,476,525","52.30","52.80","51.70","52.20"," 0.00","769",
"102/01/31","726,333","37,786,547","52.50","52.50","51.70","52.10","-0.10","493",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

