"10311る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/11/03","731,030","43,499,605","58.60","60.20","58.50","59.60","+1.50","526",
"103/11/04","437,000","25,900,900","59.60","59.80","58.90","59.30","-0.30","290",
"103/11/05","337,500","20,056,650","59.70","59.80","59.00","59.50","+0.20","226",
"103/11/06","607,090","35,156,680","59.50","59.50","57.00","57.40","-2.10","366",
"103/11/07","397,293","23,116,081","57.80","58.80","57.80","58.10","+0.70","263",
"103/11/10","947,610","56,687,200","59.50","60.50","58.90","59.60","+1.50","553",
"103/11/11","323,129","19,356,852","60.00","60.30","59.30","59.60"," 0.00","223",
"103/11/12","314,629","18,739,562","59.80","59.80","59.20","59.70","+0.10","230",
"103/11/13","217,318","12,960,562","59.70","60.20","59.40","59.40","-0.30","157",
"103/11/14","224,340","13,301,693","59.20","59.80","59.00","59.20","-0.20","168",
"103/11/17","689,710","39,936,786","59.90","59.90","57.10","57.40","-1.80","474",
"103/11/18","646,417","36,584,384","57.40","57.90","55.60","56.20","-1.20","401",
"103/11/19","332,500","18,869,650","56.20","57.50","56.20","56.30","+0.10","221",
"103/11/20","403,500","23,368,700","57.00","58.60","56.60","58.10","+1.80","300",
"103/11/21","488,002","28,849,517","59.50","59.50","58.50","58.80","+0.70","270",
"103/11/24","371,011","21,897,245","59.10","59.70","58.50","58.50","-0.30","254",
"103/11/25","434,340","25,524,960","58.50","59.30","58.20","59.00","+0.50","201",
"103/11/26","369,127","21,643,793","58.90","59.20","58.20","58.60","-0.40","255",
"103/11/27","424,000","24,969,200","58.40","59.20","58.40","58.90","+0.30","279",
"103/11/28","834,574","48,654,403","59.50","59.80","57.60","57.80","-1.10","590",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

