"10103る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/03/01","492,098","20,210,886","40.95","41.35","40.85","40.95","+0.05","267",
"101/03/02","970,734","40,491,305","40.90","42.20","40.90","41.60","+0.65","487",
"101/03/03","568,680","23,691,775","41.60","41.95","41.40","41.70","+0.10","287",
"101/03/05","552,010","22,613,038","41.80","41.80","40.60","40.65","-1.05","314",
"101/03/06","1,097,134","43,328,227","40.50","40.80","38.95","39.20","-1.45","575",
"101/03/07","505,380","19,620,445","38.30","39.30","38.30","38.90","-0.30","294",
"101/03/08","383,434","15,138,079","39.10","39.75","39.10","39.55","+0.65","211",
"101/03/09","536,231","21,478,040","39.85","40.30","39.75","39.80","+0.25","278",
"101/03/12","463,300","18,560,790","40.00","40.30","39.80","39.80"," 0.00","262",
"101/03/13","200,443","7,972,279","40.00","40.00","39.55","39.80"," 0.00","138",
"101/03/14","2,592,168","107,574,271","40.30","42.50","40.10","41.90","+2.10","1,364",
"101/03/15","1,007,159","42,008,232","41.90","42.30","41.20","41.70","-0.20","525",
"101/03/16","643,386","26,836,818","41.80","41.90","41.40","41.80","+0.10","318",
"101/03/19","2,587,634","111,812,296","42.20","44.00","42.10","43.10","+1.30","1,294",
"101/03/20","1,014,407","43,440,125","43.20","43.40","42.40","42.70","-0.40","547",
"101/03/21","826,408","34,918,388","42.70","42.75","41.70","42.10","-0.60","443",
"101/03/22","468,898","19,884,825","42.65","43.00","42.05","42.60","+0.50","330",
"101/03/23","646,530","27,678,486","42.50","43.15","42.20","42.90","+0.30","355",
"101/03/26","549,240","23,388,748","43.20","43.30","42.20","42.50","-0.40","298",
"101/03/27","610,489","25,625,538","42.40","42.80","41.50","42.00","-0.50","352",
"101/03/28","514,247","21,549,523","42.00","42.25","41.50","42.00"," 0.00","243",
"101/03/29","1,196,070","48,321,835","41.90","41.90","39.70","40.20","-1.80","590",
"101/03/30","594,000","23,896,950","40.00","41.20","39.50","41.20","+1.00","298",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

