"111年01月 6505 台塑化           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"111/01/03","1,054,570","101,279,248","95.90","96.80","95.80","95.80","-0.10","820",
"111/01/04","1,439,347","138,022,692","95.40","96.40","95.30","96.10","+0.30","870",
"111/01/05","1,590,332","152,742,685","95.50","96.60","95.50","96.20","+0.10","996",
"111/01/06","2,593,255","251,642,098","96.90","97.90","96.30","97.30","+1.10","1,625",
"111/01/07","1,969,438","192,169,014","97.80","98.10","97.30","97.30"," 0.00","2,175",
"111/01/10","1,267,218","123,500,791","97.30","97.80","96.50","97.80","+0.50","932",
"111/01/11","2,813,699","275,268,966","97.00","98.50","96.80","98.40","+0.60","2,096",
"111/01/12","2,232,806","220,995,210","98.90","99.40","98.30","99.40","+1.00","1,870",
"111/01/13","2,349,373","235,562,434","99.60","100.50","99.50","100.50","+1.10","1,779",
"111/01/14","2,311,204","227,716,300","99.30","99.50","98.00","98.50","-2.00","3,135",
"111/01/17","1,851,536","180,533,462","97.90","98.10","97.20","97.30","-1.20","3,086",
"111/01/18","1,464,390","143,569,470","97.30","98.70","97.30","98.00","+0.70","1,266",
"111/01/19","2,543,407","249,396,421","98.00","98.80","97.30","98.20","+0.20","3,084",
"111/01/20","1,380,418","135,750,637","98.00","98.80","97.80","98.10","-0.10","1,198",
"111/01/21","2,450,774","237,171,448","97.50","98.10","96.20","96.70","-1.40","1,865",
"111/01/24","1,645,507","160,859,946","96.70","98.20","96.30","98.00","+1.30","1,024",
"111/01/25","4,494,313","429,546,711","96.40","97.80","95.10","95.60","-2.40","3,240",
"111/01/26","1,526,651","147,193,074","95.90","96.70","95.70","96.10","+0.50","1,965",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

