"10203る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/03/01","14,381,053","129,866,856","9.10","9.15","8.96","9.00","-0.06","3,081",
"102/03/04","13,292,124","117,612,122","9.00","9.00","8.79","8.83","-0.17","2,505",
"102/03/05","10,449,575","92,950,265","8.86","8.95","8.81","8.89","+0.06","1,973",
"102/03/06","8,280,597","73,705,047","8.98","8.99","8.83","8.86","-0.03","1,496",
"102/03/07","9,542,898","84,024,798","8.86","8.89","8.76","8.79","-0.07","1,957",
"102/03/08","14,823,749","132,068,613","8.81","8.98","8.80","8.94","+0.15","2,374",
"102/03/11","7,604,363","67,423,163","8.95","8.95","8.83","8.87","-0.07","1,552",
"102/03/12","6,405,512","56,602,528","8.87","8.93","8.80","8.80","-0.07","1,269",
"102/03/13","28,010,146","255,263,644","8.86","9.23","8.85","9.04","+0.24","5,743",
"102/03/14","11,417,378","103,323,868","9.19","9.19","8.95","8.96","-0.08","2,358",
"102/03/15","9,659,964","86,286,015","8.98","9.08","8.85","8.87","-0.09","1,999",
"102/03/18","6,990,679","61,531,328","8.83","8.84","8.78","8.81","-0.06","1,255",
"102/03/19","4,512,948","39,811,463","8.84","8.87","8.80","8.80","-0.01","1,123",
"102/03/20","4,123,006","36,320,533","8.80","8.85","8.79","8.79","-0.01","983",
"102/03/21","5,639,030","50,077,429","8.84","8.94","8.82","8.82","+0.03","1,381",
"102/03/22","7,026,204","62,655,370","8.82","9.04","8.78","8.85","+0.03","1,535",
"102/03/25","6,141,251","55,142,257","9.00","9.06","8.92","8.95","+0.10","1,438",
"102/03/26","3,440,016","30,649,598","9.00","9.00","8.88","8.91","-0.04","848",
"102/03/27","3,308,096","29,500,698","9.00","9.00","8.87","8.90","-0.01","968",
"102/03/28","26,378,180","240,845,231","8.99","9.22","8.93","9.08","+0.18","5,063",
"102/03/29","8,116,086","73,460,144","9.16","9.16","8.99","9.07","-0.01","1,764",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

