"10501る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","4,950,787","34,614,542","7.10","7.11","6.92","6.92","-0.24","1,304",
"105/01/05","6,837,324","46,734,043","6.87","6.91","6.78","6.84","-0.08","2,008",
"105/01/06","4,454,470","30,105,269","6.85","6.85","6.73","6.74","-0.10","1,479",
"105/01/07","5,613,420","37,319,252","6.79","6.79","6.55","6.65","-0.09","1,573",
"105/01/08","2,857,671","18,876,717","6.55","6.67","6.55","6.61","-0.04","963",
"105/01/11","4,891,358","31,521,341","6.62","6.62","6.40","6.40","-0.21","1,169",
"105/01/12","5,149,458","32,692,259","6.38","6.43","6.25","6.25","-0.15","1,193",
"105/01/13","2,333,690","14,708,779","6.28","6.38","6.25","6.26","+0.01","799",
"105/01/14","6,356,039","38,948,345","6.22","6.22","6.02","6.19","-0.07","1,513",
"105/01/15","2,179,039","13,348,802","6.21","6.24","6.09","6.13","-0.06","713",
"105/01/18","1,835,133","11,309,723","6.02","6.24","6.01","6.21","+0.08","519",
"105/01/19","1,050,294","6,543,354","6.24","6.27","6.18","6.25","+0.04","310",
"105/01/20","2,254,766","13,841,509","6.24","6.24","6.10","6.11","-0.14","624",
"105/01/21","2,297,022","13,994,051","6.10","6.17","6.05","6.06","-0.05","628",
"105/01/22","3,305,078","20,035,406","6.07","6.14","6.02","6.05","-0.01","1,003",
"105/01/25","1,851,746","11,344,144","6.10","6.17","6.07","6.10","+0.05","642",
"105/01/26","2,246,410","13,646,887","6.13","6.13","6.02","6.10"," 0.00","630",
"105/01/27","2,149,582","13,097,237","6.15","6.15","6.07","6.08","-0.02","463",
"105/01/28","4,618,474","27,916,760","6.06","6.08","6.02","6.05","-0.03","1,558",
"105/01/29","6,459,133","39,500,240","6.06","6.20","6.02","6.17","+0.12","1,453",
"105/01/30","2,579,846","16,043,629","6.20","6.27","6.17","6.20","+0.03","569",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

