"10005る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/05/03","8,467,117","82,675,413","9.90","9.94","9.67","9.77","-0.03","2,078",
"100/05/04","9,197,359","91,255,454","9.85","9.99","9.82","9.93","+0.16","3,081",
"100/05/05","14,114,784","141,799,544","9.93","10.20","9.89","10.00","+0.07","3,874",
"100/05/06","17,215,451","174,004,870","10.05","10.30","9.95","10.00"," 0.00","3,258",
"100/05/09","11,702,899","118,089,490","10.20","10.20","10.00","10.05","+0.05","2,186",
"100/05/10","19,192,093","193,295,410","10.05","10.15","9.95","10.05"," 0.00","3,080",
"100/05/11","9,173,398","91,836,962","10.10","10.10","9.96","9.96","-0.09","2,833",
"100/05/12","9,034,331","89,346,592","9.95","9.99","9.81","9.82","-0.14","1,952",
"100/05/13","8,310,067","81,141,786","9.82","9.92","9.60","9.70","-0.12","1,830",
"100/05/16","8,728,369","84,065,733","9.70","9.76","9.54","9.57","-0.13","1,812",
"100/05/17","24,705,758","239,849,706","9.57","9.84","9.53","9.68","+0.11","3,719",
"100/05/18","37,140,944","370,919,280","9.72","10.15","9.72","9.99","+0.31","6,220",
"100/05/19","51,393,961","525,553,672","10.05","10.35","10.00","10.15","+0.16","8,235",
"100/05/20","36,708,760","378,279,267","10.25","10.45","10.10","10.20","+0.05","5,890",
"100/05/23","28,705,864","292,794,564","10.30","10.35","10.05","10.10","-0.10","4,447",
"100/05/24","14,125,084","141,944,973","10.10","10.20","9.98","10.00","-0.10","2,466",
"100/05/25","15,797,495","159,743,530","10.00","10.25","9.97","10.05","+0.05","3,173",
"100/05/26","7,815,297","78,578,270","10.10","10.15","10.00","10.00","-0.05","1,539",
"100/05/27","7,428,563","74,736,935","10.00","10.20","10.00","10.00"," 0.00","2,374",
"100/05/30","7,434,283","74,340,113","10.05","10.10","9.94","9.96","-0.04","4,478",
"100/05/31","7,874,661","78,901,500","10.00","10.10","9.97","10.05","+0.09","1,583",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

