"9912る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/12/01","30,736,288","276,919,479","8.81","9.15","8.79","9.05","+0.31","5,452",
" 99/12/02","30,800,458","280,597,164","9.15","9.21","9.01","9.06","+0.01","3,948",
" 99/12/03","29,221,471","265,698,448","9.06","9.18","8.96","9.05","-0.01","3,954",
" 99/12/06","12,533,089","114,071,528","9.10","9.16","9.05","9.06","+0.01","2,083",
" 99/12/07","10,253,524","92,337,211","9.06","9.10","8.97","8.98","-0.08","1,745",
" 99/12/08","7,641,119","68,812,194","9.00","9.08","8.96","8.97","-0.01","1,754",
" 99/12/09","11,406,929","101,731,398","9.02","9.04","8.88","8.88","-0.09","2,150",
" 99/12/10","14,991,264","131,735,868","8.88","8.91","8.73","8.76","-0.12","2,397",
" 99/12/13","4,873,603","43,040,451","8.78","8.88","8.78","8.80","+0.04","1,257",
" 99/12/14","7,048,229","62,292,122","8.89","8.89","8.80","8.80"," 0.00","1,399",
" 99/12/15","17,386,629","156,081,501","8.83","9.04","8.83","9.00","+0.20","2,850",
" 99/12/16","47,885,427","440,502,134","9.03","9.34","9.01","9.22","+0.22","7,284",
" 99/12/17","35,988,516","333,269,809","9.24","9.42","9.08","9.08","-0.14","5,625",
" 99/12/20","10,738,161","97,310,472","9.10","9.18","9.01","9.03","-0.05","1,944",
" 99/12/21","6,555,837","59,362,185","9.05","9.11","9.03","9.06","+0.03","1,267",
" 99/12/22","9,910,109","89,372,095","9.08","9.10","8.99","9.01","-0.05","1,661",
" 99/12/23","25,552,901","235,072,800","9.10","9.30","9.05","9.15","+0.14","4,235",
" 99/12/24","11,218,382","102,125,061","9.20","9.20","9.05","9.07","-0.08","1,774",
" 99/12/27","11,327,418","103,289,735","9.07","9.19","9.05","9.12","+0.05","1,724",
" 99/12/28","106,959,054","1,017,577,716","9.15","9.75","9.15","9.75","+0.63","14,930",
" 99/12/29","161,209,590","1,653,823,109","9.87","10.40","9.87","10.40","+0.65","18,379",
" 99/12/30","102,266,047","1,064,519,657","10.45","10.60","10.15","10.60","+0.20","15,019",
" 99/12/31","58,604,179","618,793,844","10.60","10.75","10.40","10.40","-0.20","9,885",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

