"10106る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/06/01","284,920","2,063,549","7.31","7.31","7.22","7.22","-0.09","100",
"101/06/04","1,302,861","9,094,423","7.15","7.15","6.90","6.93","-0.29","276",
"101/06/05","343,974","2,429,611","6.98","7.10","6.98","7.05","+0.12","139",
"101/06/06","271,170","1,927,967","7.07","7.15","7.06","7.12","+0.07","104",
"101/06/07","291,703","2,108,317","7.29","7.29","7.14","7.15","+0.03","118",
"101/06/08","186,367","1,328,807","7.15","7.17","7.10","7.10","-0.05","79",
"101/06/11","394,878","2,840,303","7.18","7.22","7.15","7.20","+0.10","103",
"101/06/12","193,000","1,382,270","7.18","7.20","7.11","7.18","-0.02","93",
"101/06/13","318,647","2,305,969","7.22","7.28","7.20","7.25","+0.07","102",
"101/06/14","262,183","1,896,846","7.25","7.27","7.20","7.27","+0.02","88",
"101/06/15","287,850","2,090,072","7.29","7.30","7.21","7.27"," 0.00","100",
"101/06/18","922,058","6,777,725","7.35","7.37","7.32","7.36","+0.09","167",
"101/06/19","260,668","1,906,175","7.37","7.37","7.28","7.30","-0.06","88",
"101/06/20","254,568","1,858,829","7.30","7.33","7.27","7.32","+0.02","98",
"101/06/21","434,883","3,189,922","7.27","7.37","7.27","7.32"," 0.00","118",
"101/06/22","230,665","1,681,592","7.27","7.32","7.23","7.29","-0.03","83",
"101/06/25","356,278","2,575,326","7.29","7.29","7.21","7.26","-0.03","119",
"101/06/26","275,605","1,980,062","7.15","7.25","7.15","7.19","-0.07","112",
"101/06/27","367,015","2,642,432","7.19","7.25","7.15","7.19"," 0.00","105",
"101/06/28","365,742","2,637,335","7.20","7.28","7.20","7.20","+0.01","128",
"101/06/29","226,190","1,638,009","7.26","7.26","7.20","7.25","+0.05","99",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

