"10101る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/01/02","569,202","4,308,587","7.64","7.66","7.52","7.58","-0.06","162",
"101/01/03","671,110","5,105,856","7.62","7.63","7.58","7.58"," 0.00","179",
"101/01/04","732,205","5,602,605","7.74","7.74","7.59","7.59","+0.01","240",
"101/01/05","599,976","4,562,234","7.60","7.64","7.58","7.62","+0.03","206",
"101/01/06","1,151,237","8,755,583","7.63","7.65","7.56","7.58","-0.04","342",
"101/01/09","1,058,786","7,956,917","7.55","7.60","7.48","7.51","-0.07","314",
"101/01/10","672,734","5,104,050","7.53","7.64","7.53","7.58","+0.07","303",
"101/01/11","603,522","4,587,531","7.63","7.63","7.58","7.60","+0.02","177",
"101/01/12","885,155","6,721,651","7.62","7.63","7.57","7.60"," 0.00","241",
"101/01/13","1,126,599","8,485,641","7.62","7.62","7.50","7.55","-0.05","308",
"101/01/16","990,900","7,481,803","7.60","7.63","7.48","7.50","-0.05","211",
"101/01/17","1,539,506","11,669,330","7.55","7.65","7.50","7.63","+0.13","274",
"101/01/18","1,371,471","10,494,894","7.65","7.70","7.57","7.58","-0.05","367",
"101/01/30","1,595,982","12,323,439","7.65","7.78","7.65","7.72","+0.14","322",
"101/01/31","2,519,592","19,661,006","7.72","7.86","7.72","7.83","+0.11","526",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

