"10310る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/10/01","335,204","2,344,590","6.96","7.00","6.96","7.00"," 0.00","113",
"103/10/02","476,269","3,314,977","6.96","7.00","6.94","6.95","-0.05","162",
"103/10/03","390,187","2,724,080","6.99","7.02","6.95","6.97","+0.02","127",
"103/10/06","225,988","1,578,652","7.00","7.00","6.97","6.99","+0.02","101",
"103/10/07","429,101","2,977,647","6.95","6.99","6.91","6.93","-0.06","175",
"103/10/08","1,962,099","13,468,893","6.90","6.93","6.81","6.81","-0.12","464",
"103/10/09","716,169","4,881,811","6.82","6.87","6.79","6.80","-0.01","246",
"103/10/13","966,901","6,460,615","6.78","6.78","6.63","6.64","-0.16","318",
"103/10/14","302,287","2,009,170","6.62","6.70","6.62","6.66","+0.02","103",
"103/10/15","982,202","6,488,570","6.67","6.73","6.53","6.54","-0.12","322",
"103/10/16","840,478","5,395,229","6.50","6.51","6.32","6.46","-0.08","222",
"103/10/17","690,582","4,434,956","6.46","6.49","6.38","6.39","-0.07","260",
"103/10/20","424,569","2,735,491","6.49","6.49","6.41","6.45","+0.06","154",
"103/10/21","148,027","952,496","6.45","6.46","6.42","6.43","-0.02","75",
"103/10/22","625,810","4,050,104","6.45","6.52","6.43","6.52","+0.09","194",
"103/10/23","438,855","2,836,219","6.44","6.51","6.43","6.43","-0.09","139",
"103/10/24","458,244","2,936,947","6.44","6.45","6.39","6.39","-0.04","202",
"103/10/27","413,866","2,634,336","6.40","6.43","6.33","6.33","-0.06","185",
"103/10/28","239,756","1,531,727","6.35","6.44","6.35","6.39","+0.06","109",
"103/10/29","334,896","2,154,830","6.41","6.48","6.39","6.45","+0.06","111",
"103/10/30","291,077","1,879,058","6.44","6.48","6.44","6.46","+0.01","112",
"103/10/31","868,194","5,683,467","6.47","6.59","6.47","6.54","+0.08","264",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

