"10206る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/06/03","5,170,454","35,404,691","6.85","6.99","6.76","6.99","+0.23","1,336",
"102/06/04","1,053,138","7,319,351","6.96","6.99","6.91","6.94","-0.05","341",
"102/06/05","930,860","6,482,558","6.94","7.03","6.90","6.97","+0.03","250",
"102/06/06","1,205,794","8,393,795","6.92","6.99","6.91","6.98","+0.01","218",
"102/06/07","868,418","6,060,002","6.98","7.03","6.94","6.96","-0.02","238",
"102/06/10","784,993","5,513,353","7.03","7.05","6.97","7.02","+0.06","182",
"102/06/11","922,699","6,487,863","7.02","7.09","7.00","7.06","+0.04","163",
"102/06/13","1,032,471","7,174,314","7.04","7.04","6.92","6.96","-0.10","237",
"102/06/14","878,970","6,105,264","7.00","7.01","6.90","6.95","-0.01","218",
"102/06/17","175,536","1,221,853","6.90","6.98","6.90","6.96","+0.01","76",
"102/06/18","316,853","2,207,445","6.96","6.99","6.95","6.95","-0.01","103",
"102/06/19","307,004","2,147,856","7.04","7.04","6.97","6.99","+0.04","104",
"102/06/20","838,731","5,846,196","7.02","7.02","6.93","6.97","-0.02","200",
"102/06/21","662,085","4,543,304","6.91","6.92","6.81","6.90","-0.07","181",
"102/06/24","269,438","1,857,759","6.90","6.92","6.86","6.90"," 0.00","111",
"102/06/25","540,914","3,701,801","6.90","6.90","6.81","6.82","-0.08","147",
"102/06/26","295,221","2,029,116","6.90","6.90","6.84","6.88","+0.06","97",
"102/06/27","501,652","3,454,227","6.90","6.90","6.87","6.87","-0.01","117",
"102/06/28","314,342","2,163,550","6.91","6.91","6.86","6.87"," 0.00","106",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

