"10012る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/12/01","5,265,434","164,639,822","31.00","31.60","30.80","31.40","+1.85","2,405",
"100/12/02","2,757,086","84,626,982","31.00","31.35","30.40","30.70","-0.70","1,431",
"100/12/05","1,055,585","32,283,505","30.65","30.85","30.15","30.85","+0.15","641",
"100/12/06","4,208,087","129,953,351","30.40","31.30","30.25","30.65","-0.20","2,000",
"100/12/07","1,799,174","55,522,444","31.00","31.10","30.50","31.00","+0.35","935",
"100/12/08","3,449,616","104,288,595","30.70","30.80","29.80","30.55","-0.45","1,645",
"100/12/09","3,576,612","105,377,618","29.80","29.95","28.90","29.15","-1.40","2,093",
"100/12/12","1,481,544","43,331,227","29.50","29.70","29.05","29.30","+0.15","803",
"100/12/13","2,905,648","83,783,983","28.60","29.15","28.55","29.05","-0.25","1,028",
"100/12/14","1,694,230","49,403,085","29.30","29.40","28.95","29.20","+0.15","1,115",
"100/12/15","3,035,065","86,427,239","28.90","28.90","28.30","28.40","-0.80","1,184",
"100/12/16","1,271,410","36,247,438","28.40","28.65","28.30","28.55","+0.15","541",
"100/12/19","3,321,356","91,627,179","28.45","28.45","27.10","27.40","-1.15","1,537",
"100/12/20","1,598,823","44,139,815","27.40","27.85","27.40","27.70","+0.30","685",
"100/12/21","3,253,853","94,294,509","29.00","29.40","28.65","29.30","+1.60","1,553",
"100/12/22","1,930,423","56,472,102","29.30","29.50","28.90","29.45","+0.15","693",
"100/12/23","5,748,631","175,569,150","29.65","30.90","29.65","30.60","+1.15","1,913",
"100/12/26","1,717,346","52,508,894","30.60","31.00","30.00","30.65","+0.05","640",
"100/12/27","1,701,485","52,055,834","30.50","30.90","30.20","30.90","+0.25","728",
"100/12/28","2,453,706","75,687,707","30.80","31.00","30.50","30.95","+0.05","889",
"100/12/29","1,832,954","56,945,312","30.90","31.25","30.60","31.20","+0.25","924",
"100/12/30","1,939,249","60,788,275","31.40","31.60","31.20","31.20"," 0.00","806",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

