"10203る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/03/01","1,339,898","37,925,100","28.05","28.60","27.80","28.50","+0.45","895",
"102/03/04","2,267,283","63,354,938","28.55","28.55","27.70","28.00","-0.50","1,443",
"102/03/05","1,268,972","35,455,316","28.20","28.20","27.70","28.10","+0.10","823",
"102/03/06","745,993","21,093,744","28.45","28.45","28.10","28.10"," 0.00","551",
"102/03/07","490,071","13,794,919","28.10","28.30","28.10","28.10"," 0.00","393",
"102/03/08","1,845,042","53,283,818","28.15","29.15","28.15","29.10","+1.00","1,169",
"102/03/11","1,357,949","39,489,819","29.10","29.60","28.70","29.05","-0.05","678",
"102/03/12","543,213","15,734,660","29.05","29.15","28.70","28.90","-0.15","396",
"102/03/13","826,192","23,836,245","28.90","29.10","28.60","29.10","+0.20","527",
"102/03/14","721,771","20,749,640","28.65","28.90","28.65","28.70","-0.40","439",
"102/03/15","2,179,217","61,560,026","28.70","28.80","28.10","28.15","-0.55","895",
"102/03/18","926,156","25,649,384","28.00","28.00","27.50","27.50","-0.65","661",
"102/03/19","1,281,787","35,283,007","27.50","27.80","27.40","27.40","-0.10","766",
"102/03/20","2,568,107","69,085,896","27.30","27.30","26.60","26.75","-0.65","1,463",
"102/03/21","1,203,684","32,497,371","27.10","27.15","26.85","26.95","+0.20","846",
"102/03/22","603,148","16,291,225","26.95","27.15","26.90","26.90","-0.05","380",
"102/03/25","972,133","26,483,850","27.20","27.40","27.00","27.30","+0.40","617",
"102/03/26","801,982","21,681,755","27.20","27.20","26.90","27.05","-0.25","516",
"102/03/27","725,785","19,862,336","27.20","27.60","27.05","27.60","+0.55","547",
"102/03/28","1,117,436","30,657,953","27.60","27.60","27.30","27.35","-0.25","636",
"102/03/29","1,027,306","28,651,431","27.40","28.40","27.40","28.40","+1.05","572",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

