"10208る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/08/01","1,680,657","22,214,419","13.05","13.40","13.00","13.05","+0.10","639",
"102/08/02","682,126","8,870,464","13.15","13.25","12.90","12.90","-0.15","259",
"102/08/05","370,232","4,775,218","13.00","13.00","12.85","12.85","-0.05","156",
"102/08/06","642,596","8,218,156","12.80","12.90","12.70","12.70","-0.15","202",
"102/08/07","439,456","5,552,341","12.70","12.80","12.55","12.60","-0.10","204",
"102/08/08","500,834","6,290,485","12.65","12.70","12.50","12.50","-0.10","191",
"102/08/09","666,413","8,313,895","12.50","12.65","12.35","12.45","-0.05","233",
"102/08/12","962,261","11,820,280","12.45","12.45","12.15","12.25","-0.20","288",
"102/08/13","1,310,895","15,873,988","12.30","12.40","11.85","12.00","-0.25","435",
"102/08/14","945,870","11,181,174","11.90","11.95","11.70","11.80","-0.20","336",
"102/08/15","921,586","10,886,881","11.80","11.95","11.65","11.85","+0.05","340",
"102/08/16","585,096","6,937,830","11.85","11.95","11.80","11.85"," 0.00","245",
"102/08/19","344,831","4,092,111","11.85","11.95","11.80","11.85"," 0.00","170",
"102/08/20","991,303","11,827,690","11.85","12.10","11.80","11.80","-0.05","328",
"102/08/22","657,990","7,703,829","11.75","11.90","11.65","11.70","-0.10","253",
"102/08/23","684,247","8,065,122","11.80","11.90","11.70","11.75","+0.05","237",
"102/08/26","591,719","7,038,114","11.80","11.95","11.80","11.95","+0.20","255",
"102/08/27","474,410","5,644,144","11.95","12.00","11.80","11.80","-0.15","170",
"102/08/28","498,968","5,795,782","11.70","11.80","11.50","11.55","-0.25","254",
"102/08/29","610,846","7,138,562","11.60","11.80","11.60","11.65","+0.10","211",
"102/08/30","365,327","4,297,456","11.65","11.85","11.65","11.75","+0.10","179",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

