"10012る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/12/01","2,677,960","46,389,258","17.45","17.55","17.10","17.25","+0.75","1,249",
"100/12/02","2,016,839","34,101,442","17.30","17.40","16.60","16.90","-0.35","991",
"100/12/05","6,494,053","115,751,446","17.00","18.05","16.95","18.00","+1.10","2,445",
"100/12/06","10,203,357","184,224,294","17.85","18.30","17.60","17.60","-0.40","2,694",
"100/12/07","2,576,240","45,490,937","17.85","18.00","17.20","17.35","-0.25","1,142",
"100/12/08","2,004,063","33,824,391","17.35","17.35","16.60","16.65","-0.70","814",
"100/12/09","1,779,347","29,620,560","16.05","16.95","16.00","16.85","+0.20","946",
"100/12/12","1,273,770","21,740,357","17.05","17.35","16.80","16.80","-0.05","534",
"100/12/13","1,544,806","26,359,967","16.60","17.30","16.60","17.15","+0.35","765",
"100/12/14","1,071,492","18,140,362","17.15","17.15","16.65","17.00","-0.15","537",
"100/12/15","1,174,012","19,451,042","16.55","16.85","16.35","16.40","-0.60","488",
"100/12/16","1,139,714","18,917,270","16.70","16.90","16.40","16.45","+0.05","521",
"100/12/19","2,143,723","34,164,003","16.20","16.45","15.40","15.40","-1.05","891",
"100/12/20","1,625,335","25,607,805","15.50","15.95","15.50","15.65","+0.25","758",
"100/12/21","2,279,300","37,433,960","16.50","16.60","16.10","16.55","+0.90","927",
"100/12/22","1,038,921","16,878,814","16.60","16.70","16.10","16.20","-0.35","509",
"100/12/23","2,632,979","44,023,093","16.60","16.95","16.40","16.70","+0.50","1,028",
"100/12/26","1,018,309","16,941,398","16.80","16.80","16.50","16.55","-0.15","458",
"100/12/27","2,294,770","38,993,043","16.80","17.15","16.80","17.05","+0.50","1,006",
"100/12/28","1,224,494","20,692,470","17.15","17.15","16.65","16.65","-0.40","555",
"100/12/29","726,600","12,156,888","16.65","16.85","16.45","16.75","+0.10","370",
"100/12/30","894,095","14,849,146","16.85","16.95","16.40","16.40","-0.35","458",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

