"9909る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/09/01","106,915","10,644,700","99.30","100.00","99.30","99.50","+0.30","105",
" 99/09/02","143,001","14,332,001","102.50","102.50","99.50","99.50"," 0.00","98",
" 99/09/03","94,016","9,455,056","100.50","101.50","99.70","100.50","+1.00","74",
" 99/09/06","200,000","20,066,000","101.50","101.50","100.00","100.00","-0.50","112",
" 99/09/07","208,100","21,110,800","100.50","102.00","100.50","101.50","+1.50","129",
" 99/09/08","81,360","8,170,400","101.50","101.50","100.00","100.50","-1.00","69",
" 99/09/09","86,360","8,663,040","101.00","101.00","100.00","100.00","-0.50","68",
" 99/09/10","80,680","8,092,160","100.50","101.00","99.80","100.50","+0.50","79",
" 99/09/13","120,111","12,141,487","101.00","101.50","100.50","101.00","+0.50","85",
" 99/09/14","134,290","13,663,225","101.50","102.50","101.00","101.50","+0.50","118",
" 99/09/15","85,100","8,690,400","102.00","103.00","101.50","102.00","+0.50","68",
" 99/09/16","97,060","9,867,210","102.50","102.50","101.00","101.00","-1.00","68",
" 99/09/17","96,900","9,816,400","102.00","102.00","100.50","101.50","+0.50","95",
" 99/09/20","203,200","20,452,798","101.50","102.50","100.00","101.00","-0.50","124",
" 99/09/21","164,025","16,701,550","102.00","102.50","101.00","101.00"," 0.00","189",
" 99/09/23","251,205","25,130,505","100.50","100.50","99.60","99.80","-1.20","201",
" 99/09/24","91,048","9,102,671","99.80","100.50","99.80","100.50","+0.70","76",
" 99/09/27","97,009","9,713,500","101.00","101.00","99.80","99.90","-0.60","85",
" 99/09/28","126,205","12,582,807","100.00","100.00","99.50","99.50","-0.40","95",
" 99/09/29","188,215","18,809,930","99.50","101.00","99.40","100.50","+1.00","142",
" 99/09/30","148,157","14,981,514","100.50","101.50","100.50","101.00","+0.50","118",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

