"10403る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","121,030","13,747,390","113.50","114.50","113.00","113.00","-0.50","126",
"104/03/03","130,771","14,781,623","113.50","114.00","112.50","112.50","-0.50","123",
"104/03/04","224,452","25,129,124","112.00","113.00","111.50","111.50","-1.00","201",
"104/03/05","263,542","29,413,204","112.50","112.50","111.00","112.00","+0.50","225",
"104/03/06","282,622","31,651,472","113.00","113.00","111.50","112.00"," 0.00","220",
"104/03/09","186,718","20,812,916","112.00","112.00","111.00","111.00","-1.00","176",
"104/03/10","239,900","26,714,300","111.50","112.00","110.50","111.50","+0.50","211",
"104/03/11","200,670","22,289,370","110.00","112.00","110.00","110.50","-1.00","186",
"104/03/12","173,172","19,347,174","111.00","112.50","111.00","111.50","+1.00","178",
"104/03/13","189,892","21,161,954","111.50","112.50","111.00","111.00","-0.50","177",
"104/03/16","216,380","24,103,680","111.00","112.00","111.00","111.00"," 0.00","197",
"104/03/17","336,657","37,909,409","111.00","113.50","111.00","112.50","+1.50","299",
"104/03/18","171,911","19,315,532","112.50","113.00","112.00","112.00","-0.50","181",
"104/03/19","354,411","39,567,532","112.50","113.00","111.00","112.50","+0.50","278",
"104/03/20","243,546","27,260,152","111.50","112.50","111.50","111.50","-1.00","231",
"104/03/23","1,414,153","163,721,748","113.00","117.50","113.00","116.00","+4.50","1,119",
"104/03/24","479,432","55,229,612","116.00","116.00","114.00","116.00"," 0.00","421",
"104/03/25","420,086","48,726,917","116.50","117.00","115.00","115.50","-0.50","393",
"104/03/26","341,786","39,471,676","114.00","116.00","114.00","116.00","+0.50","303",
"104/03/27","735,106","86,346,402","116.50","119.00","116.50","117.00","+1.00","653",
"104/03/30","765,293","89,980,574","117.00","119.00","116.00","118.50","+1.50","664",
"104/03/31","599,281","70,747,513","119.50","120.50","116.50","117.50","-1.00","486",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

