"10012る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/12/01","459,036","44,521,879","97.60","97.60","96.30","97.00","+2.00","377",
"100/12/02","210,254","20,405,909","97.00","97.70","96.50","97.20","+0.20","180",
"100/12/05","256,896","25,140,057","97.60","98.30","97.30","98.00","+0.80","211",
"100/12/06","213,091","20,744,141","98.00","98.30","96.90","97.00","-1.00","173",
"100/12/07","427,289","41,686,631","97.00","98.20","96.30","98.20","+1.20","311",
"100/12/08","695,909","68,684,442","98.20","99.70","97.80","98.40","+0.20","490",
"100/12/09","358,425","35,085,650","96.90","98.60","96.90","97.80","-0.60","256",
"100/12/12","539,459","54,383,225","98.70","103.00","98.50","100.50","+2.70","440",
"100/12/13","328,865","33,059,800","100.50","102.00","99.80","100.00","-0.50","263",
"100/12/14","194,212","19,489,000","100.00","101.00","99.90","100.50","+0.50","173",
"100/12/15","134,983","13,369,417","100.00","100.00","98.60","99.00","-1.50","134",
"100/12/16","219,275","21,754,125","99.00","99.80","98.60","98.60","-0.40","110",
"100/12/19","335,421","32,395,384","98.50","98.50","95.10","95.30","-3.30","271",
"100/12/20","220,549","21,502,689","95.50","99.00","95.50","97.60","+2.30","183",
"100/12/21","470,559","47,418,400","99.90","102.00","99.50","100.00","+2.40","369",
"100/12/22","127,467","12,633,376","99.90","99.90","98.50","99.00","-1.00","128",
"100/12/23","303,382","30,538,300","100.50","101.50","99.50","100.50","+1.50","238",
"100/12/26","331,784","33,303,689","101.00","101.50","99.30","99.60","-0.90","222",
"100/12/27","199,141","19,917,900","99.00","101.00","99.00","100.00","+0.40","137",
"100/12/28","993,640","105,219,480","102.00","107.00","102.00","107.00","+7.00","614",
"100/12/29","2,452,983","266,093,145","108.00","110.00","107.00","109.00","+2.00","1,585",
"100/12/30","1,049,858","114,491,306","110.00","111.50","107.50","108.00","-1.00","742",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

