"10002る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/02/08","9,135,807","95,870,208","10.55","10.65","10.40","10.40","-0.10","2,004",
"100/02/09","14,588,269","155,122,542","10.40","10.80","10.40","10.55","+0.15","2,915",
"100/02/10","11,414,650","120,446,831","10.60","10.75","10.45","10.45","-0.10","2,213",
"100/02/11","19,023,734","191,781,609","10.50","10.50","9.88","9.97","-0.48","4,022",
"100/02/14","10,078,263","101,909,080","10.00","10.25","10.00","10.05","+0.08","2,044",
"100/02/15","24,846,977","255,936,195","10.05","10.50","9.94","10.35","+0.30","5,080",
"100/02/16","11,692,811","121,158,844","10.50","10.50","10.25","10.25","-0.10","2,424",
"100/02/17","9,083,065","92,875,685","10.35","10.35","10.10","10.10","-0.15","1,841",
"100/02/18","30,445,305","320,048,476","10.35","10.65","10.20","10.55","+0.45","5,262",
"100/02/21","15,054,051","158,750,648","10.60","10.70","10.35","10.45","-0.10","2,975",
"100/02/22","15,491,740","156,999,597","10.25","10.30","10.00","10.15","-0.30","3,168",
"100/02/23","13,096,213","132,245,930","10.15","10.25","9.98","10.00","-0.15","2,605",
"100/02/24","8,822,280","88,406,525","10.00","10.15","9.95","9.96","-0.04","1,907",
"100/02/25","30,348,979","286,564,490","10.00","10.05","9.27","9.40","-0.56","5,347",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

