"10201る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/01/02","40,900,267","344,028,481","8.15","8.52","8.15","8.37","+0.33","6,723",
"102/01/03","37,226,128","315,308,194","8.41","8.55","8.32","8.55","+0.18","5,759",
"102/01/04","44,976,285","386,515,301","8.60","8.67","8.50","8.51","-0.04","7,135",
"102/01/07","17,684,809","151,175,906","8.50","8.64","8.48","8.53","+0.02","3,425",
"102/01/08","14,191,680","119,240,025","8.54","8.55","8.33","8.36","-0.17","3,005",
"102/01/09","28,652,887","244,595,985","8.32","8.63","8.32","8.63","+0.27","4,880",
"102/01/10","53,028,639","460,760,922","8.72","8.77","8.58","8.60","-0.03","8,759",
"102/01/11","11,333,542","97,197,293","8.62","8.65","8.51","8.52","-0.08","2,453",
"102/01/14","9,795,004","83,806,950","8.50","8.63","8.40","8.52"," 0.00","2,165",
"102/01/15","11,332,409","95,885,104","8.53","8.62","8.39","8.39","-0.13","2,281",
"102/01/16","9,247,284","77,701,011","8.40","8.49","8.35","8.36","-0.03","1,956",
"102/01/17","18,879,509","154,047,168","8.40","8.44","7.95","7.95","-0.41","3,655",
"102/01/18","10,190,021","82,667,695","8.10","8.17","8.07","8.11","+0.16","2,330",
"102/01/21","4,363,329","35,383,939","8.13","8.16","8.03","8.08","-0.03","1,034",
"102/01/22","5,370,480","43,360,108","8.08","8.14","8.04","8.04","-0.04","1,231",
"102/01/23","4,580,807","37,011,580","8.06","8.15","8.04","8.07","+0.03","1,003",
"102/01/24","4,309,870","34,645,080","8.07","8.07","8.00","8.05","-0.02","963",
"102/01/25","4,128,700","33,173,470","8.10","8.11","8.01","8.01","-0.04","1,036",
"102/01/28","7,217,564","57,305,020","8.03","8.07","7.89","7.90","-0.11","1,785",
"102/01/29","5,083,608","40,744,850","7.91","8.06","7.91","8.00","+0.10","1,173",
"102/01/30","14,148,673","115,652,672","8.06","8.26","8.04","8.17","+0.17","3,037",
"102/01/31","3,869,072","31,411,712","8.17","8.17","8.09","8.11","-0.06","939",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

