"10503る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","6,418,374","40,784,847","6.28","6.40","6.27","6.39","+0.11","1,509",
"105/03/02","6,183,270","39,767,752","6.40","6.49","6.40","6.42","+0.03","1,246",
"105/03/03","10,053,126","65,763,934","6.42","6.69","6.41","6.56","+0.14","2,104",
"105/03/04","8,540,798","56,989,457","6.70","6.78","6.57","6.72","+0.16","2,192",
"105/03/07","7,108,827","47,656,669","6.73","6.79","6.64","6.65","-0.07","1,394",
"105/03/08","4,019,295","26,610,228","6.69","6.69","6.58","6.65"," 0.00","1,043",
"105/03/09","3,651,097","23,979,969","6.60","6.63","6.53","6.54","-0.11","1,127",
"105/03/10","4,192,852","27,378,848","6.53","6.57","6.50","6.50","-0.04","1,097",
"105/03/11","5,112,589","33,753,879","6.50","6.69","6.50","6.60","+0.10","1,102",
"105/03/14","3,142,054","20,750,489","6.62","6.66","6.57","6.58","-0.02","774",
"105/03/15","3,846,753","24,888,602","6.56","6.62","6.38","6.39","-0.19","1,051",
"105/03/16","3,588,208","23,159,493","6.40","6.51","6.40","6.44","+0.05","925",
"105/03/17","5,132,345","33,251,199","6.47","6.59","6.41","6.41","-0.03","1,295",
"105/03/18","2,177,488","13,976,655","6.45","6.46","6.40","6.41"," 0.00","701",
"105/03/21","2,382,525","15,334,318","6.42","6.48","6.39","6.43","+0.02","743",
"105/03/22","2,510,440","16,212,206","6.45","6.49","6.41","6.43"," 0.00","723",
"105/03/23","6,958,287","45,366,822","6.43","6.64","6.43","6.51","+0.08","1,493",
"105/03/24","5,057,569","32,696,886","6.53","6.54","6.41","6.46","-0.05","1,085",
"105/03/25","18,298,494","122,740,841","6.59","6.91","6.48","6.66","+0.20","3,619",
"105/03/28","4,594,792","30,428,032","6.68","6.69","6.56","6.58","-0.08","1,090",
"105/03/29","4,621,765","30,056,840","6.58","6.61","6.43","6.44","-0.14","1,068",
"105/03/30","7,329,205","47,163,760","6.42","6.52","6.38","6.44"," 0.00","1,329",
"105/03/31","5,805,593","37,133,722","6.45","6.50","6.35","6.35","-0.09","1,153",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

