"10102る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/02/01","12,370,621","102,710,125","8.25","8.42","8.19","8.26","+0.03","2,507",
"101/02/02","14,816,926","124,407,810","8.40","8.50","8.31","8.38","+0.12","3,023",
"101/02/03","8,176,776","67,943,394","8.40","8.42","8.24","8.28","-0.10","1,704",
"101/02/04","17,099,240","144,247,585","8.37","8.50","8.34","8.40","+0.12","2,702",
"101/02/06","17,967,798","153,770,029","8.48","8.70","8.42","8.45","+0.05","3,348",
"101/02/07","9,925,651","83,773,137","8.49","8.57","8.37","8.39","-0.06","1,540",
"101/02/08","22,114,930","191,286,932","8.60","8.76","8.57","8.60","+0.21","3,767",
"101/02/09","10,845,422","93,480,055","8.60","8.69","8.57","8.58","-0.02","2,049",
"101/02/10","32,679,153","287,555,120","8.68","8.95","8.63","8.82","+0.24","5,069",
"101/02/13","21,011,528","188,889,448","8.89","9.08","8.80","9.00","+0.18","4,282",
"101/02/14","11,700,340","103,398,898","9.00","9.05","8.73","8.73","-0.27","2,259",
"101/02/15","13,934,699","123,081,317","8.83","8.90","8.75","8.80","+0.07","2,308",
"101/02/16","12,065,918","104,805,906","8.83","8.83","8.50","8.50","-0.30","2,233",
"101/02/17","14,687,857","126,703,442","8.65","8.75","8.54","8.58","+0.08","2,434",
"101/02/20","6,076,092","53,104,866","8.80","8.80","8.70","8.73","+0.15","1,406",
"101/02/21","16,028,200","141,748,328","8.83","8.95","8.76","8.76","+0.03","2,858",
"101/02/22","6,769,710","59,478,633","8.76","8.84","8.75","8.77","+0.01","1,421",
"101/02/23","14,886,708","132,399,260","8.77","9.00","8.72","8.77"," 0.00","2,721",
"101/02/24","6,790,738","59,282,911","8.80","8.83","8.69","8.69","-0.08","1,289",
"101/02/29","5,252,101","45,987,482","8.73","8.82","8.71","8.71","+0.02","1,073",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

