"10501る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","3,714,100","45,995,571","12.85","12.90","12.15","12.15","-0.70","1,190",
"105/01/05","6,103,525","72,521,118","12.00","12.05","11.70","11.90","-0.25","2,000",
"105/01/06","2,786,819","32,856,113","11.90","11.95","11.60","11.90"," 0.00","1,138",
"105/01/07","4,184,517","48,210,445","11.80","11.90","11.30","11.45","-0.45","1,458",
"105/01/08","1,858,087","21,396,902","11.30","11.65","11.30","11.55","+0.10","726",
"105/01/11","2,417,808","27,310,627","11.55","11.55","11.20","11.25","-0.30","905",
"105/01/12","2,649,641","30,592,368","11.40","11.75","11.35","11.40","+0.15","932",
"105/01/13","5,412,074","64,397,675","11.95","12.10","11.75","11.75","+0.35","1,899",
"105/01/14","2,722,264","31,360,846","11.60","11.65","11.35","11.55","-0.20","1,181",
"105/01/15","1,723,331","19,738,621","11.70","11.70","11.35","11.35","-0.20","809",
"105/01/18","1,697,969","19,585,285","11.20","11.80","11.15","11.75","+0.40","696",
"105/01/19","2,553,600","30,624,808","11.75","12.20","11.70","12.10","+0.35","904",
"105/01/20","2,455,252","29,330,145","12.05","12.05","11.70","11.95","-0.15","1,281",
"105/01/21","1,207,919","14,247,508","11.75","11.95","11.70","11.70","-0.25","442",
"105/01/22","996,825","11,783,742","11.90","11.95","11.75","11.75","+0.05","527",
"105/01/25","828,273","9,860,948","11.85","12.00","11.80","11.95","+0.20","398",
"105/01/26","1,137,884","13,562,868","11.90","12.00","11.80","11.90","-0.05","411",
"105/01/27","834,735","9,907,972","12.00","12.05","11.80","11.85","-0.05","286",
"105/01/28","1,130,500","13,360,772","11.90","11.90","11.70","11.85"," 0.00","417",
"105/01/29","2,017,813","23,958,172","11.80","12.00","11.70","11.90","+0.05","603",
"105/01/30","1,593,244","19,231,236","12.00","12.20","11.95","12.10","+0.20","439",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

