"10111る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/11/01","2,734,908","73,569,878","27.50","27.50","26.60","26.70","-1.25","1,193",
"101/11/02","1,356,605","36,308,928","27.30","27.30","26.40","26.50","-0.20","797",
"101/11/05","968,437","25,517,466","26.30","26.60","26.00","26.60","+0.10","445",
"101/11/06","641,969","17,128,009","26.60","27.00","26.20","27.00","+0.40","473",
"101/11/07","1,422,200","38,657,011","27.00","27.50","26.75","27.50","+0.50","639",
"101/11/08","1,445,856","38,651,759","27.00","27.05","26.60","26.60","-0.90","798",
"101/11/09","1,331,745","35,323,610","26.20","26.95","26.15","26.85","+0.25","740",
"101/11/12","1,127,601","29,971,391","26.90","27.20","26.45","26.45","-0.40","557",
"101/11/13","1,369,026","35,579,564","26.45","26.45","25.80","25.80","-0.65","852",
"101/11/14","1,716,807","43,954,633","25.50","25.80","25.40","25.65","-0.15","763",
"101/11/15","2,118,797","53,514,396","25.50","25.95","24.95","25.70","+0.05","1,402",
"101/11/16","4,566,218","112,556,710","25.50","25.65","24.15","24.30","-1.40","2,555",
"101/11/19","2,352,971","57,766,574","24.30","25.15","24.00","24.70","+0.40","1,359",
"101/11/20","578,529","14,423,614","25.10","25.10","24.80","24.80","+0.10","427",
"101/11/21","1,741,748","42,241,907","25.00","25.00","24.00","24.15","-0.65","974",
"101/11/22","1,350,484","33,130,405","24.20","24.65","24.20","24.55","+0.40","914",
"101/11/23","2,072,849","52,413,239","24.75","25.65","24.55","25.60","+1.05","1,247",
"101/11/26","2,646,144","70,098,588","25.90","27.00","25.90","27.00","+1.40","1,538",
"101/11/27","1,506,206","40,044,986","26.85","27.00","26.25","26.70","-0.30","990",
"101/11/28","1,370,539","36,197,176","26.30","26.60","26.15","26.50","-0.20","818",
"101/11/29","3,667,826","98,485,902","26.85","27.20","26.75","27.10","+0.60","1,643",
"101/11/30","2,937,475","79,719,028","27.10","27.40","26.90","27.40","+0.30","1,574",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

