"10503る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","7,138,880","94,199,654","12.85","13.50","12.75","13.35","+0.50","1,982",
"105/03/02","4,825,888","64,993,394","13.35","13.70","13.20","13.30","-0.05","1,617",
"105/03/03","3,698,365","49,180,517","13.35","13.45","13.15","13.45","+0.15","1,072",
"105/03/04","4,028,321","54,666,874","13.50","13.75","13.35","13.65","+0.20","1,164",
"105/03/07","7,547,426","107,049,668","13.65","14.60","13.65","14.60","+0.95","2,563",
"105/03/08","25,881,374","414,000,934","16.05","16.05","15.55","16.00","+1.40","5,412",
"105/03/09","6,291,348","98,854,237","15.70","15.95","15.55","15.70","-0.30","2,008",
"105/03/10","7,032,530","107,567,758","15.70","15.70","15.05","15.30","-0.40","1,932",
"105/03/11","6,157,346","91,260,612","15.20","15.25","14.60","14.80","-0.50","1,991",
"105/03/14","5,250,999","79,841,226","14.85","15.45","14.85","15.25","+0.45","1,835",
"105/03/15","6,119,966","89,392,557","15.15","15.15","14.25","14.40","-0.85","2,024",
"105/03/16","3,013,595","43,659,734","14.40","14.55","14.40","14.45","+0.05","1,067",
"105/03/17","4,905,482","69,784,748","14.80","14.80","13.90","14.10","-0.35","1,752",
"105/03/18","3,588,737","50,667,252","14.10","14.30","13.95","14.05","-0.05","1,248",
"105/03/21","4,526,028","65,538,149","14.30","14.60","14.25","14.50","+0.45","1,277",
"105/03/22","2,708,524","38,713,786","14.50","14.55","14.15","14.30","-0.20","813",
"105/03/23","2,143,914","30,824,465","14.40","14.50","14.30","14.35","+0.05","630",
"105/03/24","2,503,257","35,546,248","14.35","14.35","14.05","14.10","-0.25","1,014",
"105/03/25","2,321,260","32,520,413","14.10","14.20","13.90","13.95","-0.15","684",
"105/03/28","1,701,459","23,724,851","14.00","14.20","13.80","13.95"," 0.00","581",
"105/03/29","4,941,443","65,883,483","13.65","13.75","13.00","13.25","-0.70","1,600",
"105/03/30","2,055,127","27,486,111","13.25","13.55","13.25","13.50","+0.25","777",
"105/03/31","1,508,079","20,262,313","13.60","13.60","13.35","13.50"," 0.00","606",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

