"10110る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/10/01","471,520","12,285,339","25.95","26.25","25.90","25.95"," 0.00","338",
"101/10/02","531,105","13,798,516","26.00","26.25","25.85","25.95"," 0.00","317",
"101/10/03","621,827","16,017,622","26.00","26.00","25.50","25.55","-0.40","319",
"101/10/04","1,926,723","48,208,390","25.55","25.55","24.70","25.05","-0.50","999",
"101/10/05","735,787","18,338,077","25.05","25.15","24.75","25.00","-0.05","449",
"101/10/08","603,152","14,933,687","25.00","25.10","24.55","24.55","-0.45","370",
"101/10/09","799,669","19,711,454","24.60","25.00","24.45","24.75","+0.20","476",
"101/10/11","905,404","21,978,640","24.10","24.50","24.10","24.25","-0.50","481",
"101/10/12","505,525","12,303,906","24.25","24.70","24.20","24.30","+0.05","270",
"101/10/15","327,347","7,964,011","24.40","24.50","24.20","24.45","+0.15","210",
"101/10/16","635,382","15,427,588","24.50","24.70","24.20","24.25","-0.20","492",
"101/10/17","798,849","19,651,697","24.35","24.85","24.30","24.50","+0.25","397",
"101/10/18","385,732","9,454,192","24.55","24.75","24.40","24.45","-0.05","223",
"101/10/19","434,856","10,562,562","24.40","24.40","24.20","24.20","-0.25","236",
"101/10/22","877,435","20,716,581","24.00","24.00","23.40","23.50","-0.70","457",
"101/10/23","408,970","9,585,497","23.30","23.70","23.25","23.30","-0.20","250",
"101/10/24","775,834","17,872,082","23.00","23.20","22.90","22.90","-0.40","395",
"101/10/25","1,889,155","41,679,246","23.00","23.10","21.30","21.45","-1.45","980",
"101/10/26","2,946,683","59,578,060","21.45","21.55","19.95","19.95","-1.50","1,238",
"101/10/29","2,458,691","46,572,697","19.95","19.95","18.60","18.60","-1.35","1,126",
"101/10/30","1,107,225","20,970,635","18.60","19.20","18.60","19.00","+0.40","581",
"101/10/31","837,097","16,003,214","19.45","19.45","18.95","19.15","+0.15","490",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

