"10206る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/06/03","100,281","13,335,010","132.50","133.50","132.50","133.50"," 0.00","97",
"102/06/04","144,781","19,192,373","133.50","133.50","131.50","133.00","-0.50","113",
"102/06/05","481,600","65,035,600","133.00","137.50","130.50","136.00","+3.00","360",
"102/06/06","216,837","29,229,072","136.00","136.00","134.00","134.00","-2.00","182",
"102/06/07","320,593","42,855,757","135.00","136.00","132.00","134.50","+0.50","209",
"102/06/10","383,308","51,675,922","135.50","136.00","134.00","134.00","-0.50","264",
"102/06/11","236,537","31,981,761","135.50","136.00","134.50","135.50","+1.50","190",
"102/06/13","283,949","38,323,513","134.00","135.50","134.00","135.00","-0.50","242",
"102/06/14","190,400","25,570,697","135.00","136.00","133.50","134.00","-1.00","167",
"102/06/17","140,320","18,784,340","134.00","134.50","133.50","134.00"," 0.00","128",
"102/06/18","84,500","11,375,500","135.00","135.00","134.00","134.50","+0.50","74",
"102/06/19","123,628","16,690,036","135.50","135.50","134.50","134.50"," 0.00","126",
"102/06/20","132,218","17,740,818","134.00","135.00","133.50","134.00","-0.50","114",
"102/06/21","218,209","28,859,192","133.00","133.50","131.50","131.50","-2.50","181",
"102/06/24","109,669","14,584,810","132.00","134.50","131.50","133.00","+1.50","109",
"102/06/25","292,262","38,559,584","133.00","134.00","131.00","131.50","-1.50","197",
"102/06/26","134,608","17,888,864","133.00","133.50","132.00","133.00","+1.50","113",
"102/06/27","200,276","26,853,396","134.00","135.00","133.50","135.00","+2.00","167",
"102/06/28","169,038","22,874,130","136.00","136.00","134.50","135.50","+0.50","162",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

