"10006る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/06/01","225,215","28,747,805","128.00","129.00","127.00","127.00"," 0.00","169",
"100/06/02","219,261","27,861,647","125.50","128.00","125.50","126.50","-0.50","178",
"100/06/03","125,040","15,895,660","128.00","128.00","126.50","127.00","+0.50","98",
"100/06/07","77,180","9,712,720","127.00","127.00","125.00","126.00","-1.00","62",
"100/06/08","153,942","19,518,134","125.50","127.50","125.50","126.00"," 0.00","129",
"100/06/09","215,080","27,366,740","127.00","128.50","126.50","126.50","+0.50","177",
"100/06/10","392,155","48,922,530","128.00","128.00","123.00","123.00","-3.50","284",
"100/06/13","793,512","94,667,256","121.00","123.00","117.00","118.50","-4.50","461",
"100/06/14","389,505","46,323,125","119.50","120.50","118.00","119.50","+1.00","266",
"100/06/15","175,203","20,943,063","120.50","120.50","118.00","120.00","+0.50","141",
"100/06/16","163,420","19,307,189","117.50","119.00","117.50","119.00","-1.00","119",
"100/06/17","232,927","27,683,813","119.00","120.50","117.50","119.00"," 0.00","157",
"100/06/20","239,485","28,058,230","119.50","119.50","115.50","116.00","-3.00","173",
"100/06/21","181,270","21,024,722","116.50","117.00","115.00","117.00","+1.00","131",
"100/06/22","231,027","26,948,186","118.00","118.00","115.50","116.50","-0.50","165",
"100/06/23","169,230","19,604,024","115.50","116.50","115.00","116.50"," 0.00","97",
"100/06/24","92,450","10,825,400","116.50","118.00","116.00","118.00","+1.50","81",
"100/06/27","133,100","15,628,950","117.00","118.50","116.00","118.00"," 0.00","104",
"100/06/28","212,035","25,452,305","118.00","121.50","118.00","120.00","+2.00","166",
"100/06/29","186,040","22,511,420","120.00","122.00","120.00","120.00"," 0.00","118",
"100/06/30","97,286","11,622,178","121.00","121.00","118.50","119.00","-1.00","74",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

