"10412る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","240,500","17,372,700","70.50","73.80","70.50","72.90","-0.80","248",
"104/12/02","220,958","16,244,101","73.20","74.30","73.00","73.30","+0.40","236",
"104/12/03","150,351","11,017,616","73.10","73.50","73.00","73.30"," 0.00","149",
"104/12/04","106,456","7,772,403","73.10","73.40","72.30","73.00","-0.30","132",
"104/12/07","183,390","13,654,268","73.10","75.00","73.00","74.70","+1.70","184",
"104/12/08","97,321","7,193,809","74.70","74.70","73.70","73.70","-1.00","119",
"104/12/09","102,660","7,440,080","73.70","73.70","72.20","72.20","-1.50","102",
"104/12/10","161,303","11,472,661","71.60","71.60","70.80","71.40","-0.80","162",
"104/12/11","140,437","10,009,602","71.60","72.60","70.40","70.40","-1.00","160",
"104/12/14","119,471","8,411,946","69.60","71.80","69.40","70.50","+0.10","187",
"104/12/15","76,341","5,427,202","71.00","71.50","70.90","71.00","+0.50","105",
"104/12/16","69,932","4,992,860","71.00","71.80","71.00","71.10","+0.10","86",
"104/12/17","99,506","7,140,222","71.50","72.30","71.20","71.80","+0.70","125",
"104/12/18","145,835","10,488,836","71.00","72.60","71.00","72.20","+0.40","165",
"104/12/21","58,791","4,204,902","71.10","72.30","71.10","71.30","-0.90","96",
"104/12/22","57,406","4,124,532","71.30","72.20","71.30","72.20","+0.90","83",
"104/12/23","82,598","5,955,156","72.50","72.60","71.50","71.50","-0.70","106",
"104/12/24","46,155","3,305,279","71.50","72.20","71.20","71.40","-0.10","69",
"104/12/25","51,655","3,678,791","71.60","71.60","70.90","71.50","+0.10","61",
"104/12/28","35,842","2,566,780","72.20","72.20","71.30","71.30","-0.20","53",
"104/12/29","55,078","3,935,316","72.00","72.00","71.20","71.50","+0.20","67",
"104/12/30","27,189","1,947,723","72.10","72.10","71.30","71.60","+0.10","45",
"104/12/31","107,296","7,735,837","71.60","72.50","71.50","72.00","+0.40","100",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

