"10203る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/03/01","108,056","13,637,525","126.00","127.00","126.00","126.50","+1.00","93",
"102/03/04","236,606","30,101,153","127.00","128.50","126.00","126.50"," 0.00","189",
"102/03/05","408,408","52,622,224","127.00","130.00","127.00","129.00","+2.50","284",
"102/03/06","199,955","25,730,240","130.00","130.00","127.50","128.50","-0.50","169",
"102/03/07","94,469","12,140,764","129.50","129.50","128.00","128.50"," 0.00","88",
"102/03/08","208,534","26,899,111","128.50","129.50","128.50","129.50","+1.00","182",
"102/03/11","169,962","22,047,098","129.50","130.00","128.50","130.00","+0.50","147",
"102/03/12","316,896","40,367,896","128.50","129.50","126.00","126.00","-4.00","270",
"102/03/13","399,197","50,150,220","126.50","126.50","124.50","126.00"," 0.00","286",
"102/03/14","249,887","31,028,262","125.50","126.00","122.50","126.00"," 0.00","210",
"102/03/15","148,603","18,615,272","126.00","126.00","125.00","125.00","-1.00","126",
"102/03/18","202,356","25,141,500","125.00","125.00","123.00","125.00"," 0.00","151",
"102/03/19","140,811","17,623,375","123.00","126.50","123.00","126.00","+1.00","112",
"102/03/20","191,699","24,068,721","126.00","126.50","125.00","125.50","-0.50","109",
"102/03/21","247,357","31,262,154","126.50","127.00","125.50","126.50","+1.00","208",
"102/03/22","95,783","12,177,224","127.00","127.50","126.50","127.50","+1.00","91",
"102/03/25","335,771","43,386,107","128.00","131.00","127.50","130.00","+2.50","253",
"102/03/26","119,794","15,481,820","130.00","130.00","128.00","128.50","-1.50","112",
"102/03/27","307,059","39,932,634","129.00","131.00","129.00","129.50","+1.00","186",
"102/03/28","101,485","13,060,065","130.00","130.00","128.00","128.50","-1.00","88",
"102/03/29","350,669","45,673,798","129.50","131.50","128.50","131.00","+2.50","255",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

