"10007る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","4,198,134","39,827,579","9.48","9.51","9.44","9.48","+0.06","951",
"100/07/04","19,205,066","187,649,071","9.52","9.91","9.52","9.72","+0.24","3,656",
"100/07/05","10,751,773","105,753,896","9.90","9.90","9.72","9.76","+0.04","2,279",
"100/07/06","6,057,117","58,578,334","9.74","9.77","9.63","9.65","-0.11","1,307",
"100/07/07","4,794,026","46,477,049","9.70","9.74","9.65","9.68","+0.03","939",
"100/07/08","22,772,378","226,595,892","9.80","10.10","9.78","9.80","+0.12","3,952",
"100/07/11","5,798,366","56,236,951","9.80","9.82","9.65","9.65","-0.15","1,140",
"100/07/12","8,587,442","81,154,224","9.57","9.62","9.31","9.35","-0.30","1,918",
"100/07/13","5,576,739","52,357,514","9.40","9.50","9.28","9.35"," 0.00","1,196",
"100/07/14","4,906,454","46,223,131","9.47","9.50","9.32","9.37","+0.02","1,057",
"100/07/15","4,743,424","45,114,797","9.40","9.60","9.40","9.48","+0.11","1,143",
"100/07/18","4,307,151","40,661,116","9.50","9.52","9.41","9.41","-0.07","930",
"100/07/19","12,241,331","117,152,949","9.40","9.70","9.37","9.70","+0.29","2,305",
"100/07/20","7,012,756","67,719,223","9.75","9.77","9.60","9.63","-0.07","1,505",
"100/07/21","30,610,568","303,033,962","9.64","10.10","9.62","9.86","+0.23","5,242",
"100/07/22","28,673,020","288,077,553","9.90","10.20","9.86","9.96","+0.10","5,842",
"100/07/25","11,223,307","109,979,923","9.95","10.00","9.67","9.73","-0.23","2,216",
"100/07/26","5,221,879","51,126,125","9.80","9.85","9.75","9.78","+0.05","1,084",
"100/07/27","31,438,825","315,062,410","9.75","10.15","9.74","10.05","+0.27","5,033",
"100/07/28","11,255,386","111,949,293","9.90","10.00","9.89","9.92","-0.13","4,342",
"100/07/29","18,647,127","186,973,856","9.90","10.15","9.90","9.96","+0.04","4,244",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

