"10312る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/12/01","1,571,896","12,215,417","7.75","7.80","7.71","7.77","-0.04","368",
"103/12/02","13,874,222","109,729,430","7.77","7.97","7.77","7.92","+0.15","2,356",
"103/12/03","13,678,420","109,067,392","7.92","8.04","7.91","7.95","+0.03","2,009",
"103/12/04","3,664,651","28,984,802","7.99","7.99","7.88","7.90","-0.05","823",
"103/12/05","1,838,269","14,510,360","7.90","7.95","7.88","7.88","-0.02","559",
"103/12/08","1,980,626","15,651,358","7.90","7.94","7.87","7.90","+0.02","435",
"103/12/09","1,269,503","10,004,931","7.88","7.93","7.87","7.87","-0.03","341",
"103/12/10","2,965,731","23,221,458","7.86","7.88","7.80","7.81","-0.06","609",
"103/12/11","4,371,343","34,414,434","7.80","7.91","7.77","7.85","+0.04","610",
"103/12/12","892,184","7,013,594","7.88","7.89","7.83","7.87","+0.02","291",
"103/12/15","1,855,475","14,466,917","7.81","7.83","7.78","7.81","-0.06","353",
"103/12/16","1,174,337","9,188,289","7.80","7.85","7.80","7.82","+0.01","509",
"103/12/17","2,338,744","18,201,967","7.84","7.84","7.75","7.78","-0.04","632",
"103/12/18","1,904,480","14,834,453","7.80","7.82","7.76","7.76","-0.02","454",
"103/12/19","2,254,094","17,571,427","7.79","7.82","7.76","7.78","+0.02","443",
"103/12/22","833,442","6,495,135","7.78","7.82","7.78","7.78"," 0.00","252",
"103/12/23","1,703,720","13,305,039","7.81","7.83","7.78","7.81","+0.03","345",
"103/12/24","11,334,739","89,598,820","7.83","7.94","7.81","7.88","+0.07","1,408",
"103/12/25","1,610,449","12,709,417","7.90","7.91","7.87","7.90","+0.02","363",
"103/12/26","6,477,584","51,644,803","7.91","8.05","7.90","7.95","+0.05","1,111",
"103/12/27","2,056,145","16,382,431","7.95","7.98","7.95","7.96","+0.01","394",
"103/12/29","4,515,357","35,937,954","7.98","7.98","7.93","7.94","-0.02","562",
"103/12/30","3,650,718","28,964,099","7.95","7.98","7.91","7.91","-0.03","424",
"103/12/31","1,430,582","11,348,789","7.94","7.95","7.91","7.95","+0.04","344",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

