"10304る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/04/01","5,628,924","47,963,256","8.54","8.56","8.45","8.55","+0.01","1,223",
"103/04/02","3,409,197","29,016,349","8.55","8.56","8.47","8.54","-0.01","816",
"103/04/03","2,342,346","19,875,877","8.53","8.54","8.45","8.54"," 0.00","667",
"103/04/07","1,408,954","11,914,995","8.42","8.49","8.42","8.49","-0.05","464",
"103/04/08","1,350,382","11,410,120","8.50","8.50","8.42","8.45","-0.04","551",
"103/04/09","1,688,987","14,319,522","8.56","8.56","8.44","8.44","-0.01","452",
"103/04/10","1,794,797","15,105,458","8.48","8.48","8.39","8.39","-0.05","503",
"103/04/11","1,332,770","11,132,332","8.37","8.39","8.33","8.37","-0.02","407",
"103/04/14","1,299,668","10,793,424","8.37","8.37","8.26","8.26","-0.11","359",
"103/04/15","1,075,328","8,909,034","8.27","8.34","8.27","8.28","+0.02","384",
"103/04/16","1,527,375","12,703,975","8.28","8.39","8.28","8.37","+0.09","635",
"103/04/17","923,745","7,726,176","8.37","8.39","8.33","8.36","-0.01","419",
"103/04/18","1,194,107","9,956,616","8.35","8.38","8.31","8.32","-0.04","337",
"103/04/21","1,500,075","12,443,387","8.30","8.34","8.28","8.30","-0.02","425",
"103/04/22","1,119,330","9,277,524","8.30","8.34","8.27","8.27","-0.03","306",
"103/04/23","2,243,087","18,466,246","8.27","8.31","8.20","8.21","-0.06","568",
"103/04/24","1,687,181","13,833,965","8.21","8.26","8.16","8.19","-0.02","499",
"103/04/25","6,201,952","49,412,627","8.16","8.20","7.85","7.91","-0.28","1,221",
"103/04/28","2,064,451","16,255,139","7.81","7.96","7.81","7.91"," 0.00","1,532",
"103/04/29","2,301,251","18,417,458","7.90","8.08","7.90","8.00","+0.09","459",
"103/04/30","1,217,627","9,711,653","8.00","8.04","7.91","7.92","-0.08","331",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

