"10011る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/11/01","6,760,843","57,867,930","8.50","8.65","8.45","8.57","+0.12","1,699",
"100/11/02","5,428,889","46,126,746","8.47","8.56","8.46","8.50","-0.07","1,060",
"100/11/03","5,058,361","42,809,573","8.55","8.57","8.37","8.37","-0.13","1,011",
"100/11/04","4,246,718","36,063,007","8.54","8.54","8.45","8.50","+0.13","1,040",
"100/11/07","31,651,614","281,541,056","8.61","9.06","8.60","9.00","+0.50","5,964",
"100/11/08","18,537,931","168,049,430","9.00","9.22","8.92","8.93","-0.07","3,880",
"100/11/09","19,685,501","179,371,575","8.93","9.25","8.93","9.02","+0.09","3,806",
"100/11/10","13,500,797","118,212,666","8.81","8.92","8.65","8.70","-0.32","2,804",
"100/11/11","9,383,290","82,621,800","8.78","8.91","8.72","8.80","+0.10","1,940",
"100/11/14","7,344,255","65,402,130","8.98","8.98","8.85","8.91","+0.11","4,166",
"100/11/15","13,268,914","119,690,912","8.91","9.20","8.85","8.94","+0.03","5,463",
"100/11/16","7,683,908","68,590,496","9.05","9.09","8.82","8.85","-0.09","2,525",
"100/11/17","6,152,735","54,064,173","8.84","8.85","8.70","8.80","-0.05","1,419",
"100/11/18","4,884,371","42,546,524","8.70","8.80","8.68","8.68","-0.12","1,163",
"100/11/21","9,280,091","78,811,406","8.65","8.71","8.30","8.34","-0.34","2,113",
"100/11/22","7,353,972","61,880,993","8.38","8.51","8.30","8.45","+0.11","2,111",
"100/11/23","8,956,237","72,713,225","8.36","8.49","7.86","7.86","-0.59","2,224",
"100/11/24","10,799,060","87,522,502","7.80","8.35","7.79","8.21","+0.35","2,291",
"100/11/25","7,404,084","60,216,917","8.31","8.38","7.99","8.07","-0.14","1,735",
"100/11/28","4,871,285","40,040,784","8.31","8.31","8.16","8.18","+0.11","1,399",
"100/11/29","4,585,553","37,908,747","8.31","8.31","8.22","8.27","+0.09","1,057",
"100/11/30","5,707,645","46,314,387","8.30","8.30","7.95","7.95","-0.32","1,455",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

