"10411る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","1,761,651","13,469,268","7.67","7.68","7.61","7.65","-0.01","648",
"104/11/03","2,763,123","21,214,300","7.68","7.72","7.63","7.64","-0.01","1,029",
"104/11/04","3,322,464","25,541,521","7.67","7.72","7.62","7.70","+0.06","1,008",
"104/11/05","1,728,324","13,357,754","7.72","7.75","7.69","7.74","+0.04","562",
"104/11/06","3,857,800","29,695,724","7.74","7.78","7.65","7.65","-0.09","1,524",
"104/11/09","1,947,503","14,832,039","7.69","7.70","7.59","7.60","-0.05","517",
"104/11/10","1,438,848","10,859,025","7.60","7.60","7.51","7.53","-0.07","434",
"104/11/11","2,113,911","16,000,245","7.63","7.64","7.53","7.53"," 0.00","489",
"104/11/12","1,483,633","11,169,892","7.52","7.58","7.50","7.57","+0.04","513",
"104/11/13","4,003,864","29,805,940","7.55","7.55","7.37","7.37","-0.20","1,060",
"104/11/16","3,771,994","27,219,892","7.19","7.30","7.13","7.24","-0.13","955",
"104/11/17","2,711,435","19,856,852","7.41","7.41","7.26","7.29","+0.05","755",
"104/11/18","1,970,257","14,356,411","7.35","7.36","7.23","7.23","-0.06","790",
"104/11/19","1,862,193","13,475,396","7.23","7.34","7.21","7.28","+0.05","799",
"104/11/20","1,651,914","11,959,764","7.27","7.30","7.22","7.22","-0.06","605",
"104/11/23","1,932,905","13,950,969","7.25","7.28","7.19","7.22"," 0.00","589",
"104/11/24","2,478,718","17,762,831","7.22","7.24","7.12","7.18","-0.04","854",
"104/11/25","23,274,563","168,471,150","7.13","7.42","7.06","7.21","+0.03","2,976",
"104/11/26","2,706,271","19,689,957","7.24","7.35","7.22","7.28","+0.07","933",
"104/11/27","1,358,550","9,835,614","7.30","7.32","7.20","7.20","-0.08","519",
"104/11/30","3,647,558","25,841,216","7.18","7.18","7.05","7.07","-0.13","994",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

