"10103る 2515 い             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/03/01","8,217,041","72,311,467","8.75","8.88","8.72","8.80","+0.09","1,361",
"101/03/02","11,691,996","103,648,406","8.87","8.93","8.80","8.80"," 0.00","1,811",
"101/03/03","8,318,191","73,558,741","8.80","8.93","8.76","8.86","+0.06","1,465",
"101/03/05","8,554,507","75,307,807","8.82","8.88","8.72","8.74","-0.12","1,277",
"101/03/06","6,168,710","53,212,459","8.77","8.85","8.53","8.58","-0.16","1,231",
"101/03/07","3,836,044","32,504,592","8.37","8.54","8.35","8.47","-0.11","907",
"101/03/08","4,320,035","37,090,031","8.52","8.67","8.52","8.58","+0.11","997",
"101/03/09","3,949,720","33,961,697","8.60","8.64","8.57","8.58"," 0.00","836",
"101/03/12","5,726,487","49,682,864","8.70","8.75","8.58","8.58"," 0.00","1,316",
"101/03/13","4,211,361","36,476,047","8.68","8.69","8.59","8.66","+0.08","944",
"101/03/14","6,328,420","55,418,887","8.75","8.84","8.69","8.70","+0.04","1,380",
"101/03/15","12,100,101","107,119,975","8.82","8.91","8.81","8.81","+0.11","2,375",
"101/03/16","28,230,067","255,087,395","8.95","9.15","8.87","8.93","+0.12","5,134",
"101/03/19","7,436,183","66,152,055","8.99","9.03","8.82","8.85","-0.08","1,569",
"101/03/20","5,515,435","48,810,515","8.85","8.97","8.79","8.79","-0.06","1,175",
"101/03/21","4,509,154","39,573,663","8.79","8.85","8.73","8.73","-0.06","1,001",
"101/03/22","4,137,890","36,385,612","8.75","8.88","8.75","8.80","+0.07","813",
"101/03/23","2,827,826","24,760,489","8.80","8.85","8.72","8.76","-0.04","752",
"101/03/26","11,509,468","102,241,295","8.85","8.98","8.78","8.87","+0.11","2,020",
"101/03/27","4,715,144","41,513,531","8.90","8.91","8.75","8.77","-0.10","1,068",
"101/03/28","4,373,148","38,386,622","8.79","8.83","8.73","8.74","-0.03","851",
"101/03/29","10,433,279","87,944,745","8.76","8.78","8.20","8.47","-0.27","1,892",
"101/03/30","3,915,866","32,785,833","8.31","8.47","8.21","8.40","-0.07","875",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

