"10204る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/04/01","3,303,000","123,499,650","37.30","37.90","36.80","36.80"," 0.00","1,431",
"102/04/02","657,086","24,095,488","36.75","37.00","36.55","36.65","-0.15","420",
"102/04/03","894,469","32,542,796","37.00","37.00","36.05","36.30","-0.35","593",
"102/04/08","1,491,000","50,917,750","35.00","35.20","33.80","34.00","-2.30","780",
"102/04/09","1,014,100","33,709,654","34.00","34.35","32.70","33.00","-1.00","694",
"102/04/10","415,150","13,820,045","33.30","33.50","33.00","33.30","+0.30","284",
"102/04/11","486,000","16,406,350","34.00","34.00","33.60","33.60","+0.30","350",
"102/04/12","651,000","21,728,450","33.70","34.10","33.00","33.00","-0.60","401",
"102/04/15","1,203,020","40,579,219","33.50","34.40","33.30","33.35","+0.35","793",
"102/04/16","666,000","22,171,800","33.00","33.70","33.00","33.70","+0.35","513",
"102/04/17","753,000","25,373,500","33.90","33.90","33.50","33.60","-0.10","447",
"102/04/18","749,000","24,988,350","33.00","33.70","33.00","33.30","-0.30","473",
"102/04/19","2,033,801","69,435,912","33.40","34.80","33.40","34.80","+1.50","1,191",
"102/04/22","5,421,527","194,168,252","35.20","37.00","34.60","37.00","+2.20","2,746",
"102/04/23","3,007,100","109,583,180","37.00","37.00","35.90","36.00","-1.00","1,530",
"102/04/24","3,946,050","143,284,618","36.20","36.70","35.55","35.60","-0.40","1,991",
"102/04/25","1,510,686","53,586,293","35.35","35.90","35.25","35.25","-0.35","956",
"102/04/26","4,197,140","151,716,790","35.35","36.70","35.35","36.05","+0.80","1,864",
"102/04/29","3,597,278","121,805,402","35.75","35.75","33.55","33.55","-2.50","1,811",
"102/04/30","1,596,505","53,544,412","33.55","34.00","33.10","33.20","-0.35","884",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

