"10001る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/01/03","722,937","39,194,227","55.10","55.40","53.60","53.80","-1.00","509",
"100/01/04","799,100","43,276,519","54.00","54.70","53.80","54.00","+0.20","464",
"100/01/05","958,175","50,818,272","54.10","54.50","52.50","52.80","-1.20","696",
"100/01/06","831,662","44,510,448","53.10","54.50","52.50","54.10","+1.30","569",
"100/01/07","626,106","33,947,455","55.20","55.20","53.00","53.90","-0.20","443",
"100/01/10","546,015","28,964,499","54.40","54.40","52.60","53.00","-0.90","369",
"100/01/11","703,190","37,810,179","52.70","54.80","52.60","54.10","+1.10","479",
"100/01/12","819,805","44,744,103","54.10","55.20","54.00","54.10"," 0.00","563",
"100/01/13","687,700","36,786,100","54.50","54.70","52.80","53.20","-0.90","436",
"100/01/14","428,000","22,730,500","53.00","53.60","52.90","53.00","-0.20","330",
"100/01/17","421,000","22,340,500","53.60","53.60","52.80","52.80","-0.20","289",
"100/01/18","1,883,767","104,756,758","53.60","56.40","53.60","56.40","+3.60","879",
"100/01/19","2,244,720","126,784,636","57.00","57.40","55.70","56.20","-0.20","1,127",
"100/01/20","930,520","52,103,502","56.00","56.50","55.10","55.80","-0.40","467",
"100/01/21","1,328,010","75,167,770","55.40","57.20","55.40","57.20","+1.40","721",
"100/01/24","1,115,837","63,538,190","57.50","57.60","56.50","57.00","-0.20","488",
"100/01/25","818,200","45,962,100","57.10","57.20","55.60","55.70","-1.30","442",
"100/01/26","503,563","28,176,284","56.00","56.50","55.50","56.40","+0.70","306",
"100/01/27","2,547,483","146,288,731","57.00","58.20","56.70","57.00","+0.60","1,294",
"100/01/28","1,236,040","70,603,600","56.90","57.70","56.50","56.50","-0.50","606",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

