"10203る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/03/01","1,308,137","46,242,729","35.75","35.75","34.90","34.90","-0.05","791",
"102/03/04","1,100,792","37,618,504","34.55","34.70","33.95","34.00","-0.90","610",
"102/03/05","624,331","21,346,481","34.00","34.45","33.80","34.30","+0.30","318",
"102/03/06","737,834","25,365,413","34.60","34.70","34.10","34.15","-0.15","349",
"102/03/07","2,006,138","69,992,883","34.20","35.40","34.20","35.35","+1.20","898",
"102/03/08","5,786,362","211,200,645","35.50","37.50","35.00","37.30","+1.95","2,825",
"102/03/11","2,874,661","113,346,770","38.00","39.90","38.00","39.90","+2.60","1,110",
"102/03/12","4,579,440","177,226,934","40.30","40.30","37.25","37.60","-2.30","2,474",
"102/03/13","3,013,000","112,981,400","37.25","38.20","36.70","36.95","-0.65","1,477",
"102/03/14","1,420,000","52,215,200","37.00","37.50","36.20","36.45","-0.50","852",
"102/03/15","1,106,000","40,182,450","36.95","37.00","35.85","36.00","-0.45","695",
"102/03/18","916,000","32,720,350","36.00","36.40","35.40","35.65","-0.35","560",
"102/03/19","1,241,000","45,030,900","35.90","36.70","35.70","36.20","+0.55","702",
"102/03/20","591,388","21,324,718","36.20","36.40","35.90","36.00","-0.20","345",
"102/03/21","750,000","27,016,600","36.20","36.45","35.70","35.75","-0.25","446",
"102/03/22","797,000","28,626,600","35.70","36.35","35.55","36.20","+0.45","469",
"102/03/25","4,393,000","163,850,300","38.20","38.65","36.55","36.70","+0.50","1,737",
"102/03/26","1,135,000","41,082,050","36.70","36.70","35.90","36.00","-0.70","723",
"102/03/27","872,410","31,687,906","36.50","36.50","36.05","36.40","+0.40","460",
"102/03/28","544,000","19,733,700","36.10","36.45","36.05","36.20","-0.20","311",
"102/03/29","1,285,200","47,156,230","36.40","37.00","36.20","36.80","+0.60","641",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

