"10403る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","470,098","144,882,684","305.50","312.00","305.50","308.50","+3.50","430",
"104/03/03","446,223","136,075,846","307.00","308.50","301.50","302.50","-6.00","405",
"104/03/04","279,771","85,990,968","302.50","308.50","302.50","308.50","+6.00","268",
"104/03/05","471,434","143,019,213","306.50","306.50","302.00","303.50","-5.00","471",
"104/03/06","674,982","202,933,582","301.50","306.00","298.50","301.00","-2.50","548",
"104/03/09","301,921","90,177,260","302.00","302.00","296.00","298.00","-3.00","288",
"104/03/10","607,337","179,146,415","298.00","298.50","292.50","293.50","-4.50","565",
"104/03/11","541,298","157,551,165","293.50","295.00","289.50","290.00","-3.50","501",
"104/03/12","684,450","200,068,070","289.00","295.00","288.00","295.00","+5.00","524",
"104/03/13","378,873","110,979,351","294.00","295.00","290.50","290.50","-4.50","343",
"104/03/16","304,042","88,608,264","292.00","294.50","290.00","290.00","-0.50","278",
"104/03/17","918,982","264,447,602","291.00","296.00","281.50","283.00","-7.00","687",
"104/03/18","1,009,689","296,965,424","286.00","297.50","283.50","297.50","+14.50","813",
"104/03/19","754,414","225,998,700","298.00","301.50","296.50","300.00","+2.50","582",
"104/03/20","620,820","189,328,600","300.00","308.00","300.00","306.00","+6.00","493",
"104/03/23","320,795","97,969,770","308.00","308.00","298.00","307.50","+1.50","313",
"104/03/24","382,147","117,098,904","307.00","307.50","303.50","307.50"," 0.00","345",
"104/03/25","473,393","142,883,372","305.00","307.00","298.50","304.00","-3.50","386",
"104/03/26","3,313,075","992,916,000","299.00","303.00","292.00","300.00","-4.00","559",
"104/03/27","897,988","268,209,650","300.50","301.00","295.50","298.00","-2.00","243",
"104/03/30","588,761","177,666,131","298.00","304.00","297.00","300.50","+2.50","403",
"104/03/31","361,431","108,809,300","300.50","304.00","298.50","302.00","+1.50","328",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

