"10006る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/06/01","660,850","69,341,900","105.00","105.00","104.50","104.50","-0.50","333",
"100/06/02","480,059","50,174,136","104.50","105.00","104.00","104.50"," 0.00","281",
"100/06/03","426,488","44,682,752","104.50","105.00","104.00","105.00","+0.50","159",
"100/06/07","533,070","55,962,815","105.00","105.50","104.50","105.00"," 0.00","248",
"100/06/08","242,839","25,594,595","105.00","106.00","104.50","105.50","+0.50","169",
"100/06/09","374,569","39,660,528","105.00","106.00","105.00","106.00","+0.50","175",
"100/06/10","685,083","73,436,298","106.00","109.00","106.00","106.50","+0.50","560",
"100/06/13","307,089","32,454,756","106.00","107.00","105.00","105.50","-1.00","217",
"100/06/14","354,579","37,323,005","105.50","106.00","104.50","105.00","-0.50","296",
"100/06/15","1,535,080","165,006,678","105.00","110.00","105.00","109.00","+4.00","947",
"100/06/16","776,201","82,474,013","109.00","109.00","105.00","106.00","-3.00","475",
"100/06/17","547,590","57,707,360","106.00","106.50","105.00","105.00","-1.00","270",
"100/06/20","383,591","40,476,349","105.00","106.50","105.00","106.50","+1.50","220",
"100/06/21","197,563","21,139,804","106.50","107.50","106.50","107.00","+0.50","188",
"100/06/22","745,360","80,382,837","107.50","109.50","106.00","107.00"," 0.00","603",
"100/06/23","650,004","69,535,923","107.00","108.50","105.00","107.00"," 0.00","292",
"100/06/24","571,760","62,479,340","107.00","110.00","106.50","109.50","+2.50","339",
"100/06/27","411,195","45,586,545","109.00","111.50","108.00","111.50","+2.00","372",
"100/06/28","392,605","43,497,945","113.00","113.00","110.00","110.50","-1.00","287",
"100/06/29","605,638","68,184,275","113.00","113.00","110.50","113.00","+2.50","427",
"100/06/30","448,230","51,288,450","114.00","115.50","113.00","115.50","+2.50","360",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

