"10110る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/10/01","200,917","31,322,635","156.00","157.00","155.00","155.50"," 0.00","187",
"101/10/02","674,292","107,163,069","157.00","160.00","156.00","160.00","+4.50","481",
"101/10/03","400,550","64,414,050","160.00","162.00","158.50","162.00","+2.00","317",
"101/10/04","370,782","60,043,402","163.50","163.50","161.00","162.00"," 0.00","357",
"101/10/05","113,314","18,241,240","162.50","162.50","160.50","160.50","-1.50","118",
"101/10/08","502,053","81,063,503","160.50","163.50","159.50","160.50"," 0.00","447",
"101/10/09","1,032,550","170,520,650","162.00","168.00","162.00","163.50","+3.00","814",
"101/10/11","723,605","115,542,300","163.50","163.50","157.50","158.50","-5.00","548",
"101/10/12","296,367","46,319,433","158.50","158.50","155.00","156.50","-2.00","256",
"101/10/15","219,056","34,538,818","158.50","160.00","156.00","157.00","+0.50","207",
"101/10/16","247,486","38,732,073","155.00","158.00","155.00","155.50","-1.50","226",
"101/10/17","377,606","59,157,430","156.00","157.50","156.00","156.00","+0.50","306",
"101/10/18","212,846","33,312,051","156.00","157.00","156.00","156.50","+0.50","166",
"101/10/19","240,102","36,959,606","156.00","156.00","153.00","153.50","-3.00","224",
"101/10/22","506,461","76,437,377","152.00","153.00","150.00","150.50","-3.00","438",
"101/10/23","295,371","44,417,150","151.00","151.50","150.00","150.00","-0.50","243",
"101/10/24","517,152","79,121,829","150.00","156.50","150.00","153.50","+3.50","472",
"101/10/25","391,433","59,557,682","155.00","155.00","150.50","151.00","-2.50","323",
"101/10/26","1,103,621","169,852,701","153.00","157.00","151.50","152.50","+1.50","807",
"101/10/29","186,598","28,670,994","153.00","155.00","152.50","153.50","+1.00","172",
"101/10/30","1,140,236","171,344,900","153.50","153.50","149.00","150.00","-3.50","771",
"101/10/31","1,589,426","234,841,900","150.00","151.00","145.00","151.00","+1.00","972",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

