"10101る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/01/02","273,600","5,606,778","21.05","21.05","20.30","20.30","-0.75","163",
"101/01/03","277,300","5,691,149","20.50","20.65","20.40","20.45","+0.15","152",
"101/01/04","359,000","7,476,750","20.50","21.10","20.50","20.70","+0.25","198",
"101/01/05","332,100","6,936,870","20.80","21.20","20.60","20.85","+0.15","189",
"101/01/06","1,401,220","30,353,068","21.05","22.05","20.90","21.95","+1.10","719",
"101/01/09","700,330","15,114,945","21.95","22.15","21.05","21.15","-0.80","335",
"101/01/10","490,020","10,466,079","21.30","21.60","21.20","21.20","+0.05","244",
"101/01/11","836,333","18,324,258","21.30","22.25","21.30","21.80","+0.60","471",
"101/01/12","405,019","8,725,658","21.80","21.80","21.30","21.35","-0.45","227",
"101/01/13","571,000","12,223,500","21.60","21.80","21.20","21.35"," 0.00","290",
"101/01/16","370,560","7,884,960","21.50","21.55","21.00","21.20","-0.15","209",
"101/01/17","1,317,870","29,247,104","21.40","22.65","21.40","22.65","+1.45","611",
"101/01/18","2,123,820","50,579,554","23.00","24.20","22.80","24.00","+1.35","991",
"101/01/30","1,806,226","45,853,713","25.00","25.65","24.80","25.65","+1.65","779",
"101/01/31","1,544,694","39,892,647","26.00","26.65","25.10","25.50","-0.15","694",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

