"10206る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/06/03","867,023","29,252,829","33.20","34.20","33.20","34.00","+0.40","559",
"102/06/04","803,010","27,155,688","34.50","34.50","33.50","33.50","-0.50","566",
"102/06/05","1,024,200","34,772,750","33.90","34.25","33.60","33.75","+0.25","605",
"102/06/06","681,150","22,964,555","34.00","34.10","33.45","33.80","+0.05","431",
"102/06/07","1,496,000","49,976,550","34.00","34.20","32.70","32.70","-1.10","761",
"102/06/10","638,720","20,843,700","33.00","33.00","32.40","32.60","-0.10","391",
"102/06/11","476,500","15,476,675","32.95","32.95","32.30","32.30","-0.30","315",
"102/06/13","669,623","21,340,197","32.30","32.40","31.60","31.60","-0.70","390",
"102/06/14","656,200","20,549,139","31.80","31.80","30.70","30.85","-0.75","401",
"102/06/17","350,000","10,918,700","30.95","31.40","30.95","31.25","+0.40","262",
"102/06/18","574,000","18,419,550","31.65","32.35","31.60","31.95","+0.70","419",
"102/06/19","599,227","19,057,597","32.30","32.35","31.60","31.70","-0.25","403",
"102/06/20","579,000","18,068,600","31.20","31.65","31.05","31.25","-0.45","393",
"102/06/21","512,000","15,799,600","30.70","31.20","30.70","30.75","-0.50","238",
"102/06/24","386,000","11,987,300","30.80","31.45","30.80","30.80","+0.05","228",
"102/06/25","584,001","17,643,280","30.85","31.00","29.70","29.75","-1.05","352",
"102/06/26","517,202","15,600,929","30.20","30.80","29.90","30.00","+0.25","428",
"102/06/27","457,010","13,859,412","30.50","30.60","30.05","30.10","+0.10","300",
"102/06/28","552,500","16,583,400","30.20","30.30","29.80","29.80","-0.30","359",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

