"10407る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","230,000","6,087,600","26.05","26.60","26.05","26.35","+0.30","147",
"104/07/02","251,270","6,726,145","26.60","27.05","26.60","26.65","+0.30","198",
"104/07/03","225,000","6,001,050","26.85","27.10","26.30","26.95","+0.30","153",
"104/07/06","159,000","4,236,300","26.75","27.00","26.40","26.40","-0.55","128",
"104/07/07","96,000","2,542,850","26.35","26.80","26.30","26.50","+0.10","73",
"104/07/08","321,275","8,351,577","26.50","26.55","25.50","25.90","-0.60","200",
"104/07/09","272,100","6,923,695","25.40","25.80","24.90","25.70","-0.20","156",
"104/07/13","157,000","4,137,150","26.95","26.95","26.10","26.30","+0.60","106",
"104/07/14","292,000","7,853,250","26.55","27.40","26.55","26.65","+0.35","203",
"104/07/15","217,020","5,776,720","26.85","26.90","26.40","26.50","-0.15","124",
"104/07/16","136,000","3,620,700","26.65","26.75","26.45","26.50"," 0.00","86",
"104/07/17","149,001","3,922,777","26.65","26.65","26.20","26.20","-0.30","116",
"104/07/20","143,000","3,733,400","26.40","26.45","25.90","25.90","-0.30","88",
"104/07/21","101,000","2,606,400","26.20","26.20","25.65","25.65","-0.25","70",
"104/07/22","261,000","6,564,400","25.65","25.75","25.00","25.00","-0.65","137",
"104/07/23","378,873","9,330,388","24.95","25.15","24.00","24.60","-0.40","225",
"104/07/24","141,007","3,425,921","24.10","24.50","24.10","24.25","-0.35","96",
"104/07/27","1,255,394","28,292,306","24.00","24.10","21.85","21.90","-2.35","583",
"104/07/28","429,129","9,804,562","21.90","23.50","21.90","23.15","+1.25","274",
"104/07/29","362,600","8,192,729","23.15","23.15","22.30","22.65","-0.50","217",
"104/07/30","228,810","5,345,700","22.85","23.70","22.85","23.30","+0.65","147",
"104/07/31","1,022,200","24,539,950","24.75","24.75","23.55","23.80","+0.50","552",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

