"10408る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","472,222","11,302,699","24.10","24.25","23.60","23.90","+0.10","262",
"104/08/04","539,140","12,657,576","24.10","24.15","22.70","22.85","-1.05","284",
"104/08/05","386,000","9,015,400","22.90","23.70","22.85","23.70","+0.85","214",
"104/08/06","893,000","21,318,800","24.00","24.15","23.50","23.80","+0.10","294",
"104/08/07","429,067","10,306,514","23.85","24.15","23.70","23.95","+0.15","264",
"104/08/10","394,040","9,552,584","24.10","24.55","23.95","24.45","+0.50","219",
"104/08/11","545,005","13,351,671","25.00","25.00","24.05","24.05","-0.40","289",
"104/08/12","313,005","7,402,869","24.15","24.15","23.50","23.65","-0.40","205",
"104/08/13","493,040","11,746,968","23.65","24.05","23.65","24.00","+0.35","269",
"104/08/14","773,042","18,562,658","23.90","24.30","23.85","24.00"," 0.00","401",
"104/08/17","557,000","12,754,000","22.95","23.00","22.80","22.85","X0.00","286",
"104/08/18","369,000","8,456,150","22.95","23.15","22.80","22.90","+0.05","185",
"104/08/19","690,300","15,187,850","22.80","22.85","21.60","22.00","-0.90","370",
"104/08/20","437,000","9,780,250","22.00","22.70","21.90","22.50","+0.50","229",
"104/08/21","423,000","9,222,750","22.20","22.20","21.50","21.65","-0.85","262",
"104/08/24","1,514,000","29,939,350","20.95","21.00","19.50","19.55","-2.10","698",
"104/08/25","1,338,000","25,281,750","17.70","19.70","17.70","19.60","+0.05","527",
"104/08/26","615,100","12,000,260","19.60","19.95","19.20","19.85","+0.25","271",
"104/08/27","865,000","17,825,300","20.10","21.15","20.10","20.80","+0.95","467",
"104/08/28","606,000","13,015,100","21.80","21.85","21.00","21.20","+0.40","345",
"104/08/31","252,000","5,447,350","21.40","21.85","21.10","21.60","+0.40","167",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

