"10501る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","1,225,981","28,167,270","23.30","23.50","22.65","22.65","-0.75","622",
"105/01/05","942,026","21,286,585","22.50","22.80","22.40","22.55","-0.10","504",
"105/01/06","2,092,005","46,283,106","22.65","22.65","21.80","21.85","-0.70","1,084",
"105/01/07","2,606,733","55,395,047","21.90","22.10","20.80","21.25","-0.60","1,157",
"105/01/08","1,069,227","22,938,475","21.10","21.75","20.90","21.65","+0.40","619",
"105/01/11","995,074","21,035,754","21.30","21.35","20.90","21.00","-0.65","479",
"105/01/12","1,580,837","33,208,040","20.90","21.55","20.40","20.40","-0.60","739",
"105/01/13","1,705,408","36,056,707","20.85","21.50","20.80","21.20","+0.80","905",
"105/01/14","1,046,600","21,864,139","20.95","21.10","20.65","20.85","-0.35","572",
"105/01/15","1,780,380","37,978,265","21.10","21.60","21.10","21.30","+0.45","981",
"105/01/18","3,258,794","72,024,132","20.85","23.00","20.80","23.00","+1.70","1,461",
"105/01/19","3,713,728","85,539,433","23.20","23.45","22.65","22.90","-0.10","1,830",
"105/01/20","1,517,683","34,001,110","22.70","22.95","22.00","22.00","-0.90","813",
"105/01/21","1,125,140","24,921,580","22.10","22.40","21.95","22.00"," 0.00","608",
"105/01/22","1,783,600","40,258,138","22.20","22.95","22.20","22.95","+0.95","928",
"105/01/25","4,471,816","105,544,873","23.40","23.90","23.25","23.75","+0.80","2,066",
"105/01/26","4,092,521","98,084,443","23.60","24.45","23.40","23.60","-0.15","1,924",
"105/01/27","1,724,844","40,335,643","23.80","24.00","23.00","23.20","-0.40","937",
"105/01/28","3,262,847","77,589,370","23.45","24.00","23.40","23.80","+0.60","1,565",
"105/01/29","1,661,894","39,444,345","23.80","24.00","23.60","23.60","-0.20","835",
"105/01/30","2,912,359","69,330,874","23.90","24.00","23.45","23.90","+0.30","1,234",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

