"10503る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","4,303,658","119,520,858","27.20","28.15","27.20","27.70","+0.50","2,122",
"105/03/02","3,992,384","110,033,084","27.90","28.15","27.20","27.40","-0.30","1,898",
"105/03/03","3,927,717","105,560,234","27.40","27.55","26.60","26.90","-0.50","1,977",
"105/03/04","1,985,527","53,533,285","27.00","27.20","26.60","26.85","-0.05","1,044",
"105/03/07","2,793,967","73,941,132","26.95","27.30","26.00","26.20","-0.65","1,334",
"105/03/08","3,964,204","105,594,809","26.20","27.35","25.70","27.15","+0.95","1,976",
"105/03/09","1,708,083","45,882,969","27.15","27.20","26.55","26.75","-0.40","899",
"105/03/10","1,308,668","34,916,698","26.85","26.95","26.50","26.75"," 0.00","723",
"105/03/11","1,423,238","38,224,524","26.95","27.10","26.70","26.90","+0.15","716",
"105/03/14","2,970,217","78,527,590","27.00","27.00","26.20","26.40","-0.50","1,342",
"105/03/15","2,787,267","74,170,042","26.60","27.00","26.20","26.20","-0.20","1,530",
"105/03/16","1,175,604","31,217,957","26.60","26.70","26.40","26.50","+0.30","649",
"105/03/17","4,666,814","125,673,114","26.90","27.65","26.30","26.30","-0.20","2,256",
"105/03/18","1,544,735","40,931,907","26.50","26.70","26.25","26.70","+0.40","788",
"105/03/21","2,489,041","67,342,592","27.10","27.35","26.85","26.85","+0.15","1,250",
"105/03/22","1,548,344","41,207,178","27.00","27.00","26.35","26.45","-0.40","839",
"105/03/23","4,162,122","112,506,548","27.00","27.45","26.50","27.10","+0.65","2,276",
"105/03/24","2,083,418","56,545,087","27.10","27.35","26.70","27.00","-0.10","1,239",
"105/03/25","1,072,266","28,856,534","27.10","27.20","26.70","26.75","-0.25","586",
"105/03/28","645,999","17,273,369","26.65","26.95","26.50","26.50","-0.25","423",
"105/03/29","2,965,627","75,941,630","26.55","26.65","25.15","25.25","-1.25","1,510",
"105/03/30","1,877,399","48,285,911","25.60","26.00","25.15","25.70","+0.45","1,053",
"105/03/31","1,384,081","35,299,613","26.00","26.10","25.25","25.55","-0.15","754",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

