"10007る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","242,542","3,538,256","14.60","14.70","14.50","14.60","+0.15","91",
"100/07/04","878,252","13,251,201","14.65","15.35","14.65","15.20","+0.60","342",
"100/07/05","517,976","7,891,884","15.40","15.45","15.10","15.10","-0.10","219",
"100/07/06","294,580","4,471,776","15.10","15.35","15.10","15.10"," 0.00","120",
"100/07/07","176,341","2,659,865","15.20","15.20","15.00","15.10"," 0.00","94",
"100/07/08","221,123","3,338,395","15.20","15.20","15.00","15.05","-0.05","95",
"100/07/11","234,044","3,461,390","15.05","15.05","14.55","14.60","-0.45","101",
"100/07/12","431,084","6,182,099","14.40","14.55","14.15","14.40","-0.20","192",
"100/07/13","246,149","3,506,496","14.30","14.40","14.15","14.20","-0.20","128",
"100/07/14","287,986","4,082,499","14.20","14.40","14.00","14.15","-0.05","113",
"100/07/15","139,197","1,977,032","14.15","14.35","14.00","14.30","+0.15","80",
"100/07/18","483,177","6,768,908","14.05","14.10","13.80","14.00","-0.30","181",
"100/07/19","591,846","8,239,272","14.00","14.10","13.80","13.90","-0.10","155",
"100/07/20","236,571","3,316,345","13.95","14.15","13.90","14.15","+0.25","150",
"100/07/21","304,550","4,298,659","14.15","14.25","14.00","14.25","+0.10","151",
"100/07/22","409,439","5,844,431","14.25","14.35","14.15","14.30","+0.05","187",
"100/07/25","241,882","3,426,798","14.30","14.30","14.10","14.10","-0.20","111",
"100/07/26","196,716","2,785,174","14.20","14.25","14.10","14.10"," 0.00","104",
"100/07/27","325,970","4,683,862","14.20","14.50","14.10","14.45","+0.35","171",
"100/07/28","187,232","2,671,842","14.35","14.35","14.20","14.30","-0.15","88",
"100/07/29","288,250","4,097,761","14.30","14.35","14.10","14.10","-0.20","109",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

