"10209る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","2,438,034","41,105,308","17.20","17.40","16.60","16.80","-0.40","1,059",
"102/09/03","2,498,124","41,461,677","16.80","17.00","16.35","16.35","-0.45","1,031",
"102/09/04","1,213,877","20,046,177","16.45","16.65","16.45","16.50","+0.15","540",
"102/09/05","3,929,585","66,901,592","16.65","17.35","16.65","16.85","+0.35","1,527",
"102/09/06","1,665,150","27,732,036","16.90","16.90","16.55","16.65","-0.20","657",
"102/09/09","1,634,632","26,634,582","16.45","16.50","16.00","16.25","-0.40","674",
"102/09/10","1,277,351","20,956,063","16.30","16.75","16.10","16.25"," 0.00","562",
"102/09/11","953,587","15,474,458","16.25","16.45","16.10","16.30","+0.05","443",
"102/09/12","2,624,081","44,103,142","16.30","17.00","16.30","16.80","+0.50","1,044",
"102/09/13","1,152,402","19,227,831","16.80","16.85","16.55","16.60","-0.20","453",
"102/09/14","5,618,912","97,490,211","16.70","17.75","16.55","17.75","+1.15","2,072",
"102/09/16","11,038,053","205,177,292","18.40","18.85","18.20","18.50","+0.75","4,204",
"102/09/17","3,809,578","68,664,148","18.50","18.50","17.60","17.85","-0.65","1,746",
"102/09/18","4,396,242","80,212,415","17.85","18.50","17.70","18.45","+0.60","1,860",
"102/09/23","5,145,586","96,576,978","18.45","19.20","18.20","18.70","+0.25","2,180",
"102/09/24","4,684,094","89,009,243","18.70","19.40","18.60","18.80","+0.10","1,883",
"102/09/25","2,855,318","52,743,761","18.80","18.95","18.20","18.45","-0.35","1,209",
"102/09/26","2,291,074","41,938,333","18.45","18.75","18.15","18.15","-0.30","910",
"102/09/27","2,433,194","43,628,548","18.15","18.40","17.60","17.85","-0.30","1,048",
"102/09/30","1,170,365","21,034,191","17.80","18.15","17.65","17.90","+0.05","548",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

