"10108る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/08/01","45,377","531,190","11.80","11.80","11.65","11.70","-0.10","29",
"101/08/03","85,451","1,000,223","11.70","11.80","11.55","11.80","+0.10","38",
"101/08/06","84,120","983,440","11.80","11.85","11.60","11.60","-0.20","43",
"101/08/07","207,383","2,378,623","11.60","11.60","11.40","11.40","-0.20","91",
"101/08/08","105,522","1,211,602","11.40","11.60","11.30","11.55","+0.15","45",
"101/08/09","139,498","1,603,299","11.55","11.60","11.40","11.55"," 0.00","62",
"101/08/10","80,779","931,978","11.60","11.60","11.45","11.45","-0.10","45",
"101/08/13","204,044","2,338,400","11.50","11.60","11.40","11.50","+0.05","63",
"101/08/14","207,542","2,425,256","11.50","11.75","11.50","11.75","+0.25","121",
"101/08/15","103,489","1,210,820","11.75","11.75","11.60","11.70","-0.05","67",
"101/08/16","102,895","1,205,778","11.75","11.80","11.65","11.65","-0.05","69",
"101/08/17","109,461","1,274,422","11.65","11.70","11.60","11.60","-0.05","58",
"101/08/20","2,290,848","27,897,522","11.60","12.40","11.45","12.40","+0.80","540",
"101/08/21","1,176,951","14,656,237","12.40","12.60","12.30","12.45","+0.05","413",
"101/08/22","225,627","2,775,798","12.45","12.45","12.20","12.20","-0.25","113",
"101/08/23","632,239","7,898,288","12.20","12.70","12.15","12.40","+0.20","248",
"101/08/24","192,098","2,381,558","12.40","12.50","12.30","12.40"," 0.00","83",
"101/08/27","181,870","2,244,462","12.40","12.40","12.30","12.30","-0.10","81",
"101/08/28","166,021","2,032,952","12.30","12.35","12.15","12.15","-0.15","85",
"101/08/29","75,700","922,468","12.15","12.25","12.10","12.20","+0.05","42",
"101/08/30","125,845","1,541,622","12.20","12.35","12.10","12.15","-0.05","68",
"101/08/31","182,133","2,197,482","12.00","12.15","12.00","12.00","-0.15","71",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

