"10207る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/07/01","289,001","3,573,557","12.20","12.45","12.20","12.45","+0.25","122",
"102/07/02","400,156","4,971,717","12.50","12.60","12.30","12.35","-0.10","118",
"102/07/03","154,928","1,903,470","12.30","12.45","12.25","12.30","-0.05","61",
"102/07/04","1,580,091","20,071,162","12.55","12.90","12.30","12.85","+0.55","490",
"102/07/05","874,272","11,195,166","12.90","12.95","12.60","12.85"," 0.00","329",
"102/07/08","630,710","8,074,125","12.90","12.90","12.70","12.75","-0.10","218",
"102/07/09","707,324","8,936,810","12.80","12.80","12.50","12.55","-0.20","194",
"102/07/10","620,556","7,840,948","12.55","12.80","12.50","12.55"," 0.00","154",
"102/07/11","2,935,621","38,489,198","12.60","13.40","12.45","13.40","+0.85","683",
"102/07/12","8,135,000","115,684,450","13.80","14.30","13.80","14.30","+0.90","2,004",
"102/07/15","10,223,503","150,783,455","14.50","15.20","14.35","15.20","+0.90","3,132",
"102/07/16","6,735,057","102,891,705","15.20","15.65","14.70","15.15","-0.05","2,234",
"102/07/17","3,892,600","58,752,808","14.95","15.40","14.70","15.05","-0.10","1,520",
"102/07/18","5,750,674","88,656,294","15.25","15.60","15.00","15.40","+0.35","2,067",
"102/07/19","2,710,397","41,027,918","15.25","15.35","14.80","14.90","-0.50","950",
"102/07/22","10,149,157","160,482,756","15.10","15.90","15.05","15.90","+1.00","2,620",
"102/07/23","5,630,198","89,188,243","16.00","16.00","15.65","15.80","-0.10","1,980",
"102/07/24","6,205,615","99,666,215","15.80","16.40","15.60","15.95","+0.15","2,169",
"102/07/25","3,483,028","55,018,722","15.95","16.10","15.40","15.50","-0.45","1,275",
"102/07/26","4,311,408","64,733,014","15.50","15.70","14.70","14.70","-0.80","1,365",
"102/07/29","2,717,547","40,438,164","14.65","15.10","14.65","14.85","+0.15","937",
"102/07/30","1,014,303","15,132,555","15.10","15.10","14.80","14.95","+0.10","424",
"102/07/31","2,517,723","38,336,817","14.95","15.45","14.95","15.00","+0.05","1,091",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

