"10005る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/05/03","2,491,907","65,861,790","26.05","26.70","26.00","26.55","-0.25","686",
"100/05/04","1,638,868","43,455,883","26.10","26.70","26.10","26.70","+0.15","529",
"100/05/05","1,494,915","40,043,369","26.50","26.90","26.40","26.90","+0.20","486",
"100/05/06","2,606,921","70,678,239","26.90","27.40","26.75","27.40","+0.50","861",
"100/05/09","2,757,013","75,823,396","27.40","27.60","27.35","27.55","+0.15","837",
"100/05/10","1,721,222","46,686,119","27.30","27.40","26.85","27.30","-0.25","565",
"100/05/11","1,669,832","45,655,361","27.50","27.50","27.25","27.40","+0.10","603",
"100/05/12","2,607,310","71,653,185","27.40","27.70","27.25","27.55","+0.15","742",
"100/05/13","3,893,387","108,699,265","27.55","28.10","27.55","27.95","+0.40","1,262",
"100/05/16","1,270,205","34,562,708","28.00","28.00","26.80","26.80","-1.15","627",
"100/05/17","1,022,479","27,203,689","26.80","26.90","26.45","26.50","-0.30","520",
"100/05/18","880,261","23,332,762","26.50","26.80","26.10","26.60","+0.10","432",
"100/05/19","1,538,027","40,300,541","26.60","26.65","26.00","26.00","-0.60","647",
"100/05/20","1,099,010","28,661,203","26.00","26.50","25.75","25.75","-0.25","519",
"100/05/23","1,051,957","26,779,275","25.75","26.05","25.05","25.10","-0.65","497",
"100/05/24","2,454,937","61,865,616","24.85","26.10","24.55","26.00","+0.90","958",
"100/05/25","2,529,634","66,380,309","26.50","26.55","25.95","26.00"," 0.00","1,120",
"100/05/26","1,183,898","31,054,145","26.10","26.50","26.05","26.05","+0.05","483",
"100/05/27","983,710","25,633,764","26.05","26.25","25.90","25.90","-0.15","439",
"100/05/30","860,345","22,207,958","25.85","26.10","25.60","25.60","-0.30","438",
"100/05/31","1,444,370","37,624,639","25.75","26.30","25.70","26.30","+0.70","607",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

