"10003る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/03/01","4,776,602","441,678,003","89.50","93.70","89.50","93.10","+0.60","2,686",
"100/03/02","2,149,626","197,780,963","91.10","92.80","91.10","91.90","-1.20","1,198",
"100/03/03","8,799,206","850,968,112","93.90","97.90","93.90","97.00","+5.10","4,114",
"100/03/04","9,606,979","948,946,216","98.00","100.50","97.10","98.80","+1.80","4,231",
"100/03/07","4,137,215","413,897,819","99.20","101.50","99.20","99.60","+0.80","2,125",
"100/03/08","2,954,275","288,702,534","99.70","100.00","96.20","96.30","-3.30","1,778",
"100/03/09","2,172,162","212,030,555","97.00","98.40","97.00","97.50","+1.20","1,126",
"100/03/10","4,120,818","408,087,264","98.30","100.50","97.50","98.40","+0.90","2,163",
"100/03/11","5,391,649","512,284,006","97.20","98.00","93.00","94.20","-4.20","3,360",
"100/03/14","3,698,187","335,132,194","93.00","93.80","89.10","90.00","-4.20","2,413",
"100/03/15","4,897,251","414,056,803","86.40","86.40","83.70","83.70","-6.30","1,935",
"100/03/16","19,422,265","1,539,852,627","81.50","82.50","77.90","80.40","-3.30","7,169",
"100/03/17","20,468,253","1,649,494,597","77.00","84.60","77.00","84.00","+3.60","6,994",
"100/03/18","11,560,171","1,006,167,162","84.40","89.80","82.60","88.90","+4.90","5,283",
"100/03/21","6,264,258","547,867,908","88.50","89.70","86.10","86.10","-2.80","3,160",
"100/03/22","2,095,462","182,865,159","87.50","88.30","86.60","86.70","+0.60","1,432",
"100/03/23","5,267,000","447,810,097","85.00","86.70","83.50","86.70"," 0.00","2,642",
"100/03/24","3,516,581","300,671,485","86.70","87.00","84.80","84.80","-1.90","2,117",
"100/03/25","6,067,089","526,356,654","85.50","87.80","85.00","86.00","+1.20","3,118",
"100/03/28","3,530,185","299,122,412","85.40","85.90","83.90","84.10","-1.90","1,924",
"100/03/29","5,061,318","422,024,159","83.70","85.30","82.10","82.10","-2.00","2,806",
"100/03/30","5,835,483","512,301,605","87.70","87.80","87.70","87.80","+5.70","1,337",
"100/03/31","9,869,555","890,173,442","90.00","91.00","89.20","90.90","+3.10","4,414",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

