"10101る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/01/02","2,428,441","191,531,876","81.00","81.00","77.50","77.50","-2.90","1,498",
"101/01/03","2,796,320","222,278,893","79.00","80.20","78.50","80.20","+2.70","1,821",
"101/01/04","3,967,130","322,960,330","81.00","82.50","80.70","80.90","+0.70","2,521",
"101/01/05","4,826,468","383,864,440","81.90","81.90","78.50","79.30","-1.60","2,893",
"101/01/06","4,546,600","363,012,480","79.60","80.70","79.30","79.30"," 0.00","2,617",
"101/01/09","3,031,260","241,534,757","80.00","80.40","78.80","79.20","-0.10","1,938",
"101/01/10","6,938,898","565,719,422","80.00","82.80","79.80","82.00","+2.80","3,932",
"101/01/11","6,775,035","563,051,405","82.30","84.40","80.90","83.00","+1.00","4,008",
"101/01/12","4,537,628","379,570,585","83.50","84.20","82.40","83.50","+0.50","2,494",
"101/01/13","6,203,035","510,206,735","84.00","84.20","81.20","81.20","-2.30","3,015",
"101/01/16","5,224,400","417,801,760","82.00","82.00","79.00","79.70","-1.50","2,632",
"101/01/17","7,802,536","643,947,761","80.20","84.50","79.80","83.70","+4.00","4,029",
"101/01/18","8,469,678","715,745,353","83.70","85.40","83.00","84.00","+0.30","4,056",
"101/01/30","4,511,558","400,933,607","86.90","89.80","86.00","89.80","+5.80","2,076",
"101/01/31","13,966,279","1,331,667,384","91.80","96.00","91.50","96.00","+6.20","4,731",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

