"10105る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/05/02","6,229,167","591,447,013","92.70","97.00","92.30","96.50","+4.70","3,598",
"101/05/03","2,786,629","265,156,926","96.50","96.60","94.20","94.30","-2.20","1,958",
"101/05/04","3,519,955","332,736,565","95.40","95.40","93.70","94.50","+0.20","1,835",
"101/05/07","1,734,555","160,659,013","92.90","93.20","92.10","92.70","-1.80","1,253",
"101/05/08","1,294,275","120,099,619","93.10","93.60","92.20","92.80","+0.10","976",
"101/05/09","1,803,500","167,640,200","92.30","94.40","91.50","93.50","+0.70","1,272",
"101/05/10","2,951,442","276,297,464","93.50","95.30","92.20","92.20","-1.30","2,081",
"101/05/11","2,912,377","263,414,539","91.60","92.00","89.50","90.00","-2.20","2,052",
"101/05/14","2,003,211","179,917,158","90.00","90.80","88.80","90.80","+0.80","1,375",
"101/05/15","1,928,870","174,032,948","89.00","90.90","89.00","90.90","+0.10","1,283",
"101/05/16","4,336,611","393,667,317","90.00","92.50","89.40","89.40","-1.50","3,147",
"101/05/17","3,507,492","322,068,749","90.00","93.60","89.90","93.60","+4.20","2,423",
"101/05/18","5,185,492","465,317,880","91.90","91.90","87.20","87.50","-6.10","3,221",
"101/05/21","2,551,709","225,215,037","88.00","89.50","87.70","87.70","+0.20","1,521",
"101/05/22","3,377,805","300,945,105","89.80","90.40","87.80","89.50","+1.80","1,854",
"101/05/23","4,385,852","390,268,640","88.60","90.40","87.90","88.30","-1.20","2,484",
"101/05/24","2,756,241","246,935,545","89.00","90.40","88.80","89.90","+1.60","1,672",
"101/05/25","5,768,854","496,618,312","90.00","90.40","84.10","85.00","-4.90","3,587",
"101/05/28","4,085,348","348,201,883","85.30","87.60","83.00","87.60","+2.60","2,476",
"101/05/29","3,688,660","331,880,833","88.40","91.00","88.00","90.00","+2.40","2,396",
"101/05/30","5,110,112","452,837,699","90.00","90.10","87.50","87.50","-2.50","2,721",
"101/05/31","8,530,285","721,405,265","82.10","86.50","82.10","86.50","-1.00","4,643",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

